"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"10195","N1(=CC=C(CC)C=C1)","CCC1C=CN=CC=1","InChI=1S/C7H9N/c1-2-7-3-5-8-6-4-7/h3-6H,2H2,1H3","VJXRKZJMGVSXPX-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","NH(+)","basic",5.94
"10214","N1(=CC(=CC=C1)CC)","CCC1C=NC=CC=1","InChI=1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3","MFEIKQPHQINPRI-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","NH(+)","basic",5.57
"10197","N1(=C(C=CC=C1)CC)","CCC1C=CC=CN=1","InChI=1S/C7H9N/c1-2-7-5-3-4-6-8-7/h3-6H,2H2,1H3","NRGGMCIBEHEAIL-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","?","basic",5.98
"10185","NC1(=CC(=CC=C1)C)","CC1C=C(N)C=CC=1","InChI=1S/C7H9N/c1-6-3-2-4-7(8)5-6/h2-5H,8H2,1H3","JJYPMNFTHPTTDI-UHFFFAOYSA-N","?","24","mean from 10","a1/apparent","NH3(+)","basic",4.7
"10199","N1(=C(C=CC(=C1)C)C)","CC1=CN=C(C)C=C1","InChI=1S/C7H9N/c1-6-3-4-7(2)8-5-6/h3-5H,1-2H3","XWKFPIODWVPXLX-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",6.4
"10193","N1(=CC(=C(C)C=C1)C)","CC1C=NC=CC=1C","InChI=1S/C7H9N/c1-6-3-4-8-5-7(6)2/h3-5H,1-2H3","NURQLCJSMXZBPC-UHFFFAOYSA-N","?","25","mean from 4","b1/apparent","NH(1+)","basic",6.53
"10192","N1(=CC(=CC(=C1)C)C)","CC1=CN=CC(C)=C1","InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3","HWWYDZCSSYKIAD-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","?","basic",6.15
"10188","NC1(=C(C=CC=C1)C)","CC1C=CC=CC=1N","InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3","RNVCVTLRINQCPJ-UHFFFAOYSA-N","?","23","mean from 9","a1/apparent","?","basic",4.45
"10201","N1(=C(C=CC=C1C)C)","CC1C=CC=C(C)N=1","InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3","OISVCGZHLKNMSJ-UHFFFAOYSA-N","?","26","mean from 9","a1/apparent","?","basic",6.85
"10204","N(C1(=CC=CC=C1))C","CNC1C=CC=CC=1","InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3","AFBPFSWMIHJQDM-UHFFFAOYSA-N","?","23","mean from 13","a1/apparent","?","basic",4.8
"10183","NCC1(=CC=CC=C1)","NCC1C=CC=CC=1","InChI=1S/C7H9N/c8-6-7-4-2-1-3-5-7/h1-5H,6,8H2","WGQKYBSKWIADBV-UHFFFAOYSA-N","?","24","mean from 13","b1/apparent","NH%+&","basic",9.36
"11812","N=C(NC1(=CC=CC=C1))N","NC(=N)NC1C=CC=CC=1","InChI=1S/C7H9N3/c8-7(9)10-6-4-2-1-3-5-6/h1-5H,(H4,8,9,10)","QRJZGVVKGFIGLI-UHFFFAOYSA-N","?","25","mean from 3","b/thermodynamic","?","basic",10.79
"11244","N2(=C1(N=C(N(C)C)NC1=CN=C2))","CN(C)C1NC2=CN=CN=C2N=1","InChI=1S/C7H9N5/c1-12(2)7-10-5-3-8-4-9-6(5)11-7/h3-4H,1-2H3,(H,8,9,10,11)","WNLBOWJFJNZYPN-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",4.8
"11238","N2(=C(N(C)C)C1(=C(NN=C1)N=C2))","CN(C)C1=NC=NC2NN=CC=21","InChI=1S/C7H9N5/c1-12(2)7-5-3-10-11-6(5)8-4-9-7/h3-4H,1-2H3,(H,8,9,10,11)","QWQODLSLHIZPTE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",4.53
"11233","N2(=C(N(C)C)C=1(NC=NC=1N=C2))","CN(C)C1=NC=NC2N=CNC=21","InChI=1S/C7H9N5/c1-12(2)7-5-6(9-3-8-5)10-4-11-7/h3-4H,1-2H3,(H,8,9,10,11)","BVIAOQMSVZHOJM-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",3.87
"11236","N2(=C(NCC)C1(=C(NN=C1)N=C2))","CCNC1=NC=NC2NN=CC1=2","InChI=1S/C7H9N5/c1-2-8-6-5-3-11-12-7(5)10-4-9-6/h3-4H,2H2,1H3,(H2,8,9,10,11,12)","SBDWBYNASHULMY-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",4.6
"11243","N2(=C(N)C1(=C(N(C)N=C1)N=C2C))","CC1N=C(N)C2C=NN(C)C=2N=1","InChI=1S/C7H9N5/c1-4-10-6(8)5-3-9-12(2)7(5)11-4/h3H,1-2H3,(H2,8,10,11)","UPZKDMZTYWNVST-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.0
"11240","N2(=C(NC)C1(=C(NN=C1)N=C2C))","CC1N=C(NC)C2C=NNC=2N=1","InChI=1S/C7H9N5/c1-4-10-6(8-2)5-3-9-12-7(5)11-4/h3H,1-2H3,(H2,8,9,10,11,12)","KUQUGMDJBPPLQJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",5.56
"11242","N2(=C(NC)C1(=C(N(C)N=C1)N=C2))","CN1N=CC2C(NC)=NC=NC1=2","InChI=1S/C7H9N5/c1-8-6-5-3-11-12(2)7(5)10-4-9-6/h3-4H,1-2H3,(H,8,9,10)","KOTSAGHCUMHESG-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",4.24
"13448","O(C1(=NC(N)=C2(C=NN(C2(=N1))C)))C","COC1N=C2C(C=NN2C)=C(N)N=1","InChI=1S/C7H9N5O/c1-12-6-4(3-9-12)5(8)10-7(11-6)13-2/h3H,1-2H3,(H2,8,10,11)","QXDPBVZHDZDTGK-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",3.66
"13449","OCCN1(N=CC=2(C1=NC=NC=2N))","NC1N=CN=C2C=1C=NN2CCO","InChI=1S/C7H9N5O/c8-6-5-3-11-12(1-2-13)7(5)10-4-9-6/h3-4,13H,1-2H2,(H2,8,9,10)","YCGHVLOMTHSSAN-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",4.29
"13126","OCC1(=NC(=CC=C1)C)","CC1=CC=CC(CO)=N1","InChI=1S/C7H9NO/c1-6-3-2-4-7(5-9)8-6/h2-4,9H,5H2,1H3","JLVBSBMJQUMAMW-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","NH%+&","basic",5.2
"13127","OC1(=CC=C(NC)C=C1)","CNC1C=CC(O)=CC=1","InChI=1S/C7H9NO/c1-8-6-2-4-7(9)5-3-6/h2-5,8-9H,1H3","ZFIQGRISGKSVAG-UHFFFAOYSA-N","?","25","potentiometric","b/thermodynamic","?","basic",6.0
"13129","O(C1(=CC(N)=CC=C1))C","COC1C=CC=C(N)C=1","InChI=1S/C7H9NO/c1-9-7-4-2-3-6(8)5-7/h2-5H,8H2,1H3","NCBZRJODKRCREW-UHFFFAOYSA-N","?","23","mean from 5","a1/apparent","-NH3(1+)","basic",4.23
"13123","O(C1(=C(N)C=CC=C1))C","COC1C=CC=CC=1N","InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3","VMPITZXILSNTON-UHFFFAOYSA-N","?","22","mean from 9","a1/thermodynamic","?","basic",4.51
"13102","OC1(=CC=C(CN)C=C1)","NCC1C=CC(O)=CC=1","InChI=1S/C7H9NO/c8-5-6-1-3-7(9)4-2-6/h1-4,9H,5,8H2","RQJDUEKERVZLLU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",9.14
"13108","OC1(=CC(=CC=C1)CN)","NCC1C=C(O)C=CC=1","InChI=1S/C7H9NO/c8-5-6-2-1-3-7(9)4-6/h1-4,9H,5,8H2","JNZYADHPGVZMQK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","basic",9.06
"13120","O(N)CC1(=CC=CC=C1)","NOCC1C=CC=CC=1","InChI=1S/C7H9NO/c8-9-6-7-4-2-1-3-5-7/h1-5H,6,8H2","XYEOALKITRFCJJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",4.34
"13115","OCCC1(=CN=CC=C1)","OCCC1=CN=CC=C1","InChI=1S/C7H9NO/c9-5-3-7-2-1-4-8-6-7/h1-2,4,6,9H,3,5H2","YPWSASPSYAWQRK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.38
"13099","OCCC1(=CC=NC=C1)","OCCC1C=CN=CC=1","InChI=1S/C7H9NO/c9-6-3-7-1-4-8-5-2-7/h1-2,4-5,9H,3,6H2","DWPYQDGDWBKJQL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.68
"11693","OC1(=C(O)C=CC(=C1)CN)","NCC1=CC(O)=C(O)C=C1","InChI=1S/C7H9NO2/c8-4-5-1-2-6(9)7(10)3-5/h1-3,9-10H,4,8H2","YFMPSMITLLBENU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.6
"11692","OC1(=C(O)C=CC=C1CN)","NCC1=CC=CC(O)=C1O","InChI=1S/C7H9NO2/c8-4-5-2-1-3-6(9)7(5)10/h1-3,9-10H,4,8H2","OALRPMSYTYFUEP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.3
"11783","S(=O)(CC1(=NC=CC=C1))C","CS(=O)CC1C=CC=CN=1","InChI=1S/C7H9NOS/c1-10(9)6-7-4-2-3-5-8-7/h2-5H,6H2,1H3","PMKSHWKRXZNJTK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",3.1
"13041","S(C1(=CC(N)=CC=C1))C","CSC1C=CC=C(N)C=1","InChI=1S/C7H9NS/c1-9-7-4-2-3-6(8)5-7/h2-5H,8H2,1H3","KCHLDNLIJVSRPK-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.05
"13034","S(C1(=CC=C(N)C=C1))C","CSC1C=CC(N)=CC=1","InChI=1S/C7H9NS/c1-9-7-4-2-6(8)3-5-7/h2-5H,8H2,1H3","YKFROQCFVXOUPW-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.4
"11680","[Br]C1(=CC=C(N(C)C)C=C1)","CN(C)C1C=CC(Br)=CC=1","InChI=1S/C8H10BrN/c1-10(2)8-5-3-7(9)4-6-8/h3-6H,1-2H3","XYZWMVYYUIMRIZ-UHFFFAOYSA-N","?","20","mean from 2","a/thermodynamic","?","basic",4.25
"11672","[Br]C1(=CC=C(CCN)C=C1)","NCCC1=CC=C(Br)C=C1","InChI=1S/C8H10BrN/c9-8-3-1-7(2-4-8)5-6-10/h1-4H,5-6,10H2","ZSZCXAOQVBEPME-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.65
"11669","ClC1(=CC(N(C)C)=CC=C1)","CN(C)C1C=C(Cl)C=CC=1","InChI=1S/C8H10ClN/c1-10(2)8-5-3-4-7(9)6-8/h3-6H,1-2H3","CHHCCYVOJBBCIY-UHFFFAOYSA-N","?","20","spectrophotometric","a/thermodynamic","?","basic",3.83
"11679","ClC1(=CC=C(N(C)C)C=C1)","CN(C)C1C=CC(Cl)=CC=1","InChI=1S/C8H10ClN/c1-10(2)8-5-3-7(9)4-6-8/h3-6H,1-2H3","IONGEXNDPXANJD-UHFFFAOYSA-N","?","20","spectrophotometric","a/thermodynamic","?","basic",4.39
"14539","ClC1(=CC=C(N(CO)C)C=C1)","CN(CO)C1C=CC(Cl)=CC=1","InChI=1S/C8H10ClNO/c1-10(6-11)8-4-2-7(9)3-5-8/h2-5,11H,6H2,1H3","JPCRKZMRCHYQAH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",3.02
"14537","ClC1(=CC=C(C(O)CN)C=C1)","NCC(O)C1C=CC(Cl)=CC=1","InChI=1S/C8H10ClNO/c9-7-3-1-6(2-4-7)8(11)5-10/h1-4,8,11H,5,10H2","QPHAZZJNYDEVHL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.04
"11988","N1(=NC=CC2(=C1CCCC2))","C1CCCC2N=NC=CC=21","InChI=1S/C8H10N2/c1-2-4-8-7(3-1)5-6-9-10-8/h5-6H,1-4H2","ZHWMMBNNMMYAIB-UHFFFAOYSA-N","?","17","potentiometric","a/apparent","?","basic",4.3
"14362","O=NC1(=CC=C(N(C)C)C=C1)","CN(C)C1C=CC(=CC=1)N=O","InChI=1S/C8H10N2O/c1-10(2)8-5-3-7(9-11)4-6-8/h3-6H,1-2H3","CMEWLCATCRTSGF-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","basic",4.54
"14359","O=C(NCC)C1(=NC=CC=C1)","CCNC(=O)C1C=CC=CN=1","InChI=1S/C8H10N2O/c1-2-9-8(11)7-5-3-4-6-10-7/h3-6H,2H2,1H3,(H,9,11)","CYHDKNQVKVBPNY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",2.4
"14354","O=C(NC1(=CC=C(N)C=C1))C","C/C(/O)=N\C1C=CC(N)=CC=1","InChI=1S/C8H10N2O/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)","CHMBIJAOCISYEW-UHFFFAOYSA-N","?","15","potentiometric","a/apparent","?","basic",4.46
"14366","ON=C(N)C1(=C(C=CC=C1)C)","CC1C=CC=CC=1C(N)N=O","InChI=1S/C8H10N2O/c1-6-4-2-3-5-7(6)8(9)10-11/h2-5,8H,9H2,1H3","DZDCKNBVRCMURN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.03
"14353","O=C(N(C1(=CC=NC=C1))C)C","CN(C(=C)O)C1C=CN=CC=1","InChI=1S/C8H10N2O/c1-7(11)10(2)8-3-5-9-6-4-8/h3-6,11H,1H2,2H3","ASVLJVUDVXJBEC-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",4.62
"14350","O=C(N(C1(=CN=CC=C1))C)C","CN(C(=C)O)C1C=CC=NC=1","InChI=1S/C8H10N2O/c1-7(11)10(2)8-4-3-5-9-6-8/h3-6,11H,1H2,2H3","LIWILVNWWFZRJR-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",3.52
"14361","O=C(N=C1(N(C=CC=C1)C))C","CN1C=CC=CC1=NC(=C)O","InChI=1S/C8H10N2O/c1-7(11)9-8-5-3-4-6-10(8)2/h3-6,11H,1H2,2H3","IIFDMXBDNWYRET-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.12
"14358","O=C(NC1(=CC=CC=C1))CN","N=CC(O)NC1C=CC=CC=1","InChI=1S/C8H10N2O/c9-6-8(11)10-7-4-2-1-3-5-7/h1-6,8-11H","GNFUTPYVARTHSZ-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.12
"14364","ON=C(N)CC1(=CC=CC=C1)","NC(CC1C=CC=CC=1)N=O","InChI=1S/C8H10N2O/c9-8(10-11)6-7-4-2-1-3-5-7/h1-5,8H,6,9H2","KBGKGMNNDWJCBD-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","basic",5.32
"14351","O=C(N)CCC1(=CN=CC=C1)","N=C(O)CCC1C=NC=CC=1","InChI=1S/C8H10N2O/c9-8(11)4-3-7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H2,9,11)","AHZYDHMFNHSEHU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.21
"14357","O=C(N)CCC1(=NC=CC=C1)","N=C(O)CCC1=CC=CC=N1","InChI=1S/C8H10N2O/c9-8(11)5-4-7-3-1-2-6-10-7/h1-3,6H,4-5H2,(H2,9,11)","IYOIBZYIRXERTL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.09
"10684","O=[N+]([O-])C1(=CC(=C(N)C(=C1)C)C)","CC1=CC(=CC(C)=C1N)[N+]([O-])=O","InChI=1S/C8H10N2O2/c1-5-3-7(10(11)12)4-6(2)8(5)9/h3-4H,9H2,1-2H3","NSBSVUUVECHDDX-UHFFFAOYSA-N","?","22","spectrophotometric","a/apparent","?","basic",0.98
"10683","O=[N+]([O-])C1(=CC=C(N(C)C)C=C1)","CN(C)C1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C8H10N2O2/c1-9(2)7-3-5-8(6-4-7)10(11)12/h3-6H,1-2H3","QJAIOCKFIORVFU-UHFFFAOYSA-N","?","23","mean from 4","b1/apparent","amine","basic",0.69
"10682","O=[N+]([O-])C1(=CC(N(C)C)=CC=C1)","CN(C)C1C=C(C=CC=1)[N+]([O-])=O","InChI=1S/C8H10N2O2/c1-9(2)7-4-3-5-8(6-7)10(11)12/h3-6H,1-2H3","CJDICMLSLYHRPT-UHFFFAOYSA-N","?","23","mean from 3","a/thermodynamic","?","basic",2.58
"10677","ON=C(NO)CC1(=CC=CC=C1)","ONC(CC1C=CC=CC=1)N=O","InChI=1S/C8H10N2O2/c11-9-8(10-12)6-7-4-2-1-3-5-7/h1-5,8-9,11H,6H2","QQPHKVWUTAHDBS-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",4.25
"10689","O=C([O-])C(N)CC1(=CN=CC=C1)","N=C(CC1C=NC=CC=1)C(O)O","InChI=1S/C8H10N2O2/c9-7(8(11)12)4-6-2-1-3-10-5-6/h1-3,5,8-9,11-12H,4H2","PUKKLOIYGGUDIZ-UHFFFAOYSA-N","?","23","mean from 2","a/apparent","?","basic",9.26
"10690","O=C([O-])C(N)CC1(=CC=NC=C1)","N=C(CC1C=CN=CC=1)C(O)O","InChI=1S/C8H10N2O2/c9-7(8(11)12)5-6-1-3-10-4-2-6/h1-4,8-9,11-12H,5H2","LIYYHTMISKFOTM-UHFFFAOYSA-N","?","23","potentiometric","b/apparent","?","basic",9.22
"13589","O=[N+]([O-])C1(=C(C=C(OC)C=C1)CN)","COC1=CC(CN)=C(C=C1)[N+]([O-])=O","InChI=1S/C8H10N2O3/c1-13-7-2-3-8(10(11)12)6(4-7)5-9/h2-4H,5,9H2,1H3","DZJKVKCPWQBJSU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.72
"12162","S(=O)(=O)(NC(=O)C)C1(=CC=C(N)C=C1)","C/C(/O)=N\S(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)","SKIVFJLNDNKQPD-UHFFFAOYSA-N","?",,"mean from 2","b/apparent","NH2","basic",1.58
"14319","S(C(=N)NC1(=CC=CC=C1))C","CSC(=N)NC1C=CC=CC=1","InChI=1S/C8H10N2S/c1-11-8(9)10-7-5-3-2-4-6-7/h2-6H,1H3,(H2,9,10)","NROPRCUPBJFONT-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",7.14
"14318","S=C(NCC1(=CC=CC=C1))N","NC(=S)NCC1C=CC=CC=1","InChI=1S/C8H10N2S/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)","UCGFRIAOVLXVKL-UHFFFAOYSA-N","?","23","spectrophotometric","a/apparent","?","basic",0.86
"13022","N1(=C(C=CC=C1)CCC)","CCCC1C=CC=CN=1","InChI=1S/C8H11N/c1-2-5-8-6-3-4-7-9-8/h3-4,6-7H,2,5H2,1H3","OIALIKXMLIAOSN-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",5.97
"12996","NC1(=CC=C(CC)C=C1)","CCC1C=CC(N)=CC=1","InChI=1S/C8H11N/c1-2-7-3-5-8(9)6-4-7/h3-6H,2,9H2,1H3","HRXZRAXKKNUKRF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","-NH3(1+)","basic",5.16
"12997","NC1(=C(C=CC=C1)CC)","CCC1C=CC=CC=1N","InChI=1S/C8H11N/c1-2-7-5-3-4-6-8(7)9/h3-6H,2,9H2,1H3","MLPVBIWIRCKMJV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.37
"13002","N1(=CC(=CC(=C1)C)CC)","CC1C=C(CC)C=NC=1","InChI=1S/C8H11N/c1-3-8-4-7(2)5-9-6-8/h4-6H,3H2,1-2H3","XTLUAAHBKVFNPF-UHFFFAOYSA-N","?","20",,"a/apparent","NHE+","basic",5.2
"12999","NC1(=C(C=CC(=C1)C)C)","CC1=CC(N)=C(C)C=C1","InChI=1S/C8H11N/c1-6-3-4-7(2)8(9)5-6/h3-5H,9H2,1-2H3","VOWZNBNDMFLQGM-UHFFFAOYSA-N","?","20","mean from 3","b/thermodynamic","?","basic",4.47
"12995","NC1(=CC(=C(C)C=C1)C)","CC1C=C(N)C=CC=1C","InChI=1S/C8H11N/c1-6-3-4-8(9)5-7(6)2/h3-5H,9H2,1-2H3","DOLQYFPDPKPQSS-UHFFFAOYSA-N","?","21","mean from 3","b/thermodynamic","?","basic",4.94
"12994","NC1(=CC(=CC(=C1)C)C)","CC1=CC(N)=CC(C)=C1","InChI=1S/C8H11N/c1-6-3-7(2)5-8(9)4-6/h3-5H,9H2,1-2H3","MKARNSWMMBGSHX-UHFFFAOYSA-N","?","21","mean from 3","a/apparent","?","basic",4.81
"13000","NC1(=C(C=CC=C1C)C)","CC1C=CC=C(C)C=1N","InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3","UFFBMTHBGFGIHF-UHFFFAOYSA-N","?","25","mean from 4","a1/apparent","NH2","basic",3.84
"12998","NC1(=C(C(=CC=C1)C)C)","CC1=C(N)C=CC=C1C","InChI=1S/C8H11N/c1-6-4-3-5-8(9)7(6)2/h3-5H,9H2,1-2H3","VVAKEQGKZNKUSU-UHFFFAOYSA-N","?","22","mean from 4","b/thermodynamic","?","basic",4.56
"13003","N1(=CC=C(C(C)C)C=C1)","CC(C)C1C=CN=CC=1","InChI=1S/C8H11N/c1-7(2)8-3-5-9-6-4-8/h3-7H,1-2H3","FRGXNJWEDDQLFH-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",6.02
"13021","N1(=CC(=CC=C1)C(C)C)","CC(C)C1C=NC=CC=1","InChI=1S/C8H11N/c1-7(2)8-4-3-5-9-6-8/h3-7H,1-2H3","PUACTIIESPYWSI-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",5.72
"13004","N1(=C(C=CC=C1)C(C)C)","CC(C)C1C=CC=CN=1","InChI=1S/C8H11N/c1-7(2)8-5-3-4-6-9-8/h3-7H,1-2H3","PFYPDUUXDADWKC-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","NHE+","basic",5.83
"12992","NCC1(=CC=C(C)C=C1)","CC1=CC=C(CN)C=C1","InChI=1S/C8H11N/c1-7-2-4-8(6-9)5-3-7/h2-5H,6,9H2,1H3","HMTSWYPNXFHGEP-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",9.51
"12991","NCC1(=CC(=CC=C1)C)","CC1C=C(CN)C=CC=1","InChI=1S/C8H11N/c1-7-3-2-4-8(5-7)6-9/h2-5H,6,9H2,1H3","RGXUCUWVGKLACF-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.37
"13011","N(C1(=CC=C(C)C=C1))C","CC1C=CC(=CC=1)NC","InChI=1S/C8H11N/c1-7-3-5-8(9-2)6-4-7/h3-6,9H,1-2H3","QCIFLGSATTWUQJ-UHFFFAOYSA-N","?","23","potentiometric","a/thermodynamic","?","basic",5.36
"13010","N(C1(=CC(=CC=C1)C))C","CC1C=C(C=CC=1)NC","InChI=1S/C8H11N/c1-7-4-3-5-8(6-7)9-2/h3-6,9H,1-2H3","FBGJJTQNZVNEQU-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",4.94
"13013","N(C1(=C(C=CC=C1)C))C","CC1C=CC=CC=1NC","InChI=1S/C8H11N/c1-7-5-3-4-6-8(7)9-2/h3-6,9H,1-2H3","GUAWMXYQZKVRCW-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.59
"13026","N(C1(=CC=CC=C1))(C)C","CN(C)C1C=CC=CC=1","InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3","JLTDJTHDQAWBAV-UHFFFAOYSA-N","?","23","mean from 12","b1/apparent","?","basic",5.1
"12990","NCCC1(=CC=CC=C1)","NCCC1C=CC=CC=1","InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2","BHHGXPLMPWCGHP-UHFFFAOYSA-N","?","23","mean from 10","a1/apparent","?","basic",9.89
"12272","O=C([O-])C(NC(=O)C)CC=1(N=CNC=1)","C/C(/O)=N\C(CC1=CNC=N1)=C(O)O","InChI=1S/C8H11N3O3/c1-5(12)11-7(8(13)14)2-6-3-9-4-10-6/h3-4,13-14H,2H2,1H3,(H,9,10)(H,11,12)","XDRNOONALRPQTA-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH(1+)","basic",7.11
"13437","N2(=C(N(C)C)C1(=C(N(C)N=C1)N=C2))","CN(C)C1=NC=NC2=C1C=NN2C","InChI=1S/C8H11N5/c1-12(2)7-6-4-11-13(3)8(6)10-5-9-7/h4-5H,1-3H3","QWNBAYXVUGENHL-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",4.06
"13439","N2(=C(NC(C)C)C1(=C(NN=C1)N=C2))","CC(C)NC1=NC=NC2NN=CC=21","InChI=1S/C8H11N5/c1-5(2)12-7-6-3-11-13-8(6)10-4-9-7/h3-5H,1-2H3,(H2,9,10,11,12,13)","VKYPWJLCQAENHE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",4.62
"13438","N2(=C(NC)C1(=C(N(C)N=C1)N=C2C))","CC1N=C(NC)C2C=NN(C)C=2N=1","InChI=1S/C8H11N5/c1-5-11-7(9-2)6-4-10-13(3)8(6)12-5/h4H,1-3H3,(H,9,11,12)","ZPDDPGKEOLNDEZ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",5.0
"12554","OCCNC1(=NC=NC2(=C1C=NN2C))","CN1N=CC2C(NCCO)=NC=NC1=2","InChI=1S/C8H11N5O/c1-13-8-6(4-12-13)7(9-2-3-14)10-5-11-8/h4-5,14H,2-3H2,1H3,(H,9,10,11)","SBIPJPUEWYCJJM-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",3.86
"11742","O(C1(=CC(N)=CC=C1))CC","CCOC1C=CC=C(N)C=1","InChI=1S/C8H11NO/c1-2-10-8-5-3-4-7(9)6-8/h3-6H,2,9H2,1H3","WEZAHYDFZNTGKE-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH3(+)","basic",4.15
"11763","O(C1(=CC=C(N)C=C1))CC","CCOC1C=CC(N)=CC=1","InChI=1S/C8H11NO/c1-2-10-8-5-3-7(9)4-6-8/h3-6H,2,9H2,1H3","IMPPGHMHELILKG-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH3(+)","basic",5.25
