"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"12397","O=[N+]([O-])C2(=C1(C(=O)NC(C1=CC=C2)=O))","[O-][N+](=O)C1C=CC=C2C=1C(=O)NC2=O","InChI=1S/C8H4N2O4/c11-7-4-2-1-3-5(10(13)14)6(4)8(12)9-7/h1-3H,(H,9,11,12)","BONIIQYTWOPUQI-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","NH","acidic",8.8
"15619","S(=O)(=O)(NC1(=CC(=CC=C1)C(F)(F)F))C(F)(F)F","O=S(=O)(NC1=CC(=CC=C1)C(F)(F)F)C(F)(F)F","InChI=1S/C8H5F6NO2S/c9-7(10,11)5-2-1-3-6(4-5)15-18(16,17)8(12,13)14/h1-4,15H","CRYDVKASIYLFRN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.5
"13933","O=C1(NC(=O)C2(=C1C=CC=C2))","O=C1NC(=O)C2C=CC=CC1=2","InChI=1S/C8H5NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-4H,(H,9,10,11)","XKJCHHZQLQNZHY-UHFFFAOYSA-N","?","22","mean from 3","a1/thermodynamic","NH","acidic",9.91
"11177","S1(N=C(C(=O)O)C2(=C1C=CC=C2))","OC(=O)C1=NSC2C=CC=CC=21","InChI=1S/C8H5NO2S/c10-8(11)7-5-3-1-2-4-6(5)12-9-7/h1-4H,(H,10,11)","KTORKRBAIRTBCP-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","COOH","acidic",2.76
"13373","O=[N+]([O-])C1(=C(O)C=CC2(=C1CC2=O))","[O-][N+](=O)C1C2C=C(O)C=2C=CC=1O","InChI=1S/C8H5NO4/c10-6-2-1-4-5(3-7(4)11)8(6)9(12)13/h1-3,10-11H","DVQITWVOZNSBSI-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","OH","acidic",3.98
"14371","O=C([N+]1(=CC=C(C#N)C=C1))C","C=C(O)[N+]1=CC=C(C=C1)C#N","InChI=1S/C8H6N2O/c1-7(11)10-4-2-8(6-9)3-5-10/h2-5H,1H2/p+1","VLOGRUHUVSDAGT-UHFFFAOYSA-O","?","25",,"a1/apparent","?","acidic",1.98
"13858","OC2(=CC1(=NN=CC=C1C=C2))","OC1=CC2=NN=CC=C2C=C1","InChI=1S/C8H6N2O/c11-7-2-1-6-3-4-9-10-8(6)5-7/h1-5,11H","TVQZTIHYLLXSFD-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",7.56
"13872","OC=2(C1(=NC=CC=C1[NH+]=CC=2))","OC1C=CN=C2C=CC=NC2=1","InChI=1S/C8H6N2O/c11-7-3-5-9-6-2-1-4-10-8(6)7/h1-5H,(H,9,11)","NSPLFNGUPLZYHV-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",2.85
"13875","OC=1([NH+]=NC2(=CC=CC=C2(C=1)))","OC1=CC2C=CC=CC=2N=N1","InChI=1S/C8H6N2O/c11-8-5-6-3-1-2-4-7(6)9-10-8/h1-5H,(H,10,11)","CXUGAWWYKSOLEL-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",0.21
"13876","OC1(=[NH+]N=CC=2(C1=CC=CC=2))","OC1N=NC=C2C=CC=CC2=1","InChI=1S/C8H6N2O/c11-8-7-4-2-1-3-6(7)5-9-10-8/h1-5H,(H,10,11)","IJAPPYDYQCXOEF-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",-2.0
"12363","O=C(O)C2(=CC(C1(=NN=NN1))=CC=C2)","OC(=O)C1=CC(=CC=C1)C1NN=NN=1","InChI=1S/C8H6N4O2/c13-8(14)6-3-1-2-5(4-6)7-9-11-12-10-7/h1-4H,(H,13,14)(H,9,10,11,12)","MIERACSHCALJOM-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",3.74
"15676","S(SC=1(C(=O)NC(=O)NC=1))C=2(C(=O)NC(=O)NC=2)","O=C1NC(=O)C(C=N1)SSC1C=NC(=O)NC1=O","InChI=1S/C8H6N4O4S2/c13-5-3(1-9-7(15)11-5)17-18-4-2-10-8(16)12-6(4)14/h1-4H,(H,11,13,15)(H,12,14,16)","RCFZSHVNPDEZPD-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",8.0
"14946","N1(=NNC(=N1)C3(=CC=C(C2(=NN=NN2))C=C3))","C1=CC(=CC=C1C1NN=NN=1)C1NN=NN=1","InChI=1S/C8H6N8/c1-2-6(8-11-15-16-12-8)4-3-5(1)7-9-13-14-10-7/h1-4H,(H,9,10,13,14)(H,11,12,15,16)","TUSPQFBMQKZVAL-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.44
"14246","O=C(O)C(=O)C1(=CC=CC=C1)","OC(=O)C(=O)C1C=CC=CC=1","InChI=1S/C8H6O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5H,(H,10,11)","FAQJJMHZNSSFSM-UHFFFAOYSA-N","?","25","mean from 3","apparent","?","acidic",1.22
"12431","[Br]C2(=CC1(=C(N=CNS(C1)(=O)=O)C=C2))","O=S1(=O)CC2C=C(Br)C=CC=2N=CN1","InChI=1S/C8H7BrN2O2S/c9-7-1-2-8-6(3-7)4-14(12,13)11-5-10-8/h1-3,5H,4H2,(H,10,11)","AMHJTXUFDCGSMU-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",9.3
"14211","[Br]C1(=CC(=C(C)C=C1)C(=O)O)","CC1C=CC(Br)=CC=1C(O)=O","InChI=1S/C8H7BrO2/c1-5-2-3-6(9)4-7(5)8(10)11/h2-4H,1H3,(H,10,11)","SEENCYZQHCUTSB-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.58
"14188","[Br]C1(=C(C(=O)O)C=CC=C1C)","CC1=CC=CC(C(O)=O)=C1Br","InChI=1S/C8H7BrO2/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4H,1H3,(H,10,11)","LSRTWJCYIWGKCQ-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.9
"14214","[Br]C1(=C(C=C(O)C(C=C1)=O)C)","CC1C=C(O)C(=O)C=CC=1Br","InChI=1S/C8H7BrO2/c1-5-4-8(11)7(10)3-2-6(5)9/h2-4H,1H3,(H,10,11)","ZCVQFZQHEBDHTQ-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",6.6
"11446","ClC1(=CC=C(C(=O)C)C=C1)","C=C(O)C1C=CC(Cl)=CC=1","InChI=1S/C8H7ClO/c1-6(10)7-2-4-8(9)5-3-7/h2-5,10H,1H2","VSCPTEHSYIIKDR-UHFFFAOYSA-N","?","25",,"a1/apparent","?","acidic",18.08
"14221","ClC1(=C(C(=O)O)C=C(C)C=C1)","CC1=CC(C(O)=O)=C(Cl)C=C1","InChI=1S/C8H7ClO2/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4H,1H3,(H,10,11)","LEBWXJZAWTVKFL-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.12
"14202","ClC1(=CC(=C(C(=O)O)C=C1)C)","CC1C=C(Cl)C=CC=1C(O)=O","InChI=1S/C8H7ClO2/c1-5-4-6(9)2-3-7(5)8(10)11/h2-4H,1H3,(H,10,11)","XXFKOBGFMUIWDH-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.75
"14196","FC(C1(=CC=CC=C1))C(=O)O","OC(O)=C(F)C1C=CC=CC=1","InChI=1S/C8H7FO2/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,10-11H","HSKDSFBMZCSBNS-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","COOH","acidic",2.45
"14187","IC1(=C(C(=O)O)C=CC=C1C)","CC1=CC=CC(C(O)=O)=C1I","InChI=1S/C8H7IO2/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4H,1H3,(H,10,11)","PZUXUOZSSYKAMX-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.92
"13468","O=NC1(=C(O)C=CC2(=C1N=CN2C))","CN1C=NC2C(N=O)=C(O)C=CC1=2","InChI=1S/C8H7N3O2/c1-11-4-9-7-5(11)2-3-6(12)8(7)10-13/h2-4,12H,1H3","UGXKEMXRIUJJDK-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",6.76
"10886","O=C([O-])C(=NO)C1(=CC=CC=C1)","OC(=O)C(N=O)C1C=CC=CC=1","InChI=1S/C8H7NO3/c10-8(11)7(9-12)6-4-2-1-3-5-6/h1-5,7H,(H,10,11)","ZMUDJRQQHDUAIR-UHFFFAOYSA-N","?, ?","20","potentiometric","a2/apparent","?, ?","acidic",11.29
"11221","O2(C1(=C(C=CC(=C1)C=NO)OC2))","O=NCC1C=CC2OCOC=2C=1","InChI=1S/C8H7NO3/c10-9-4-6-1-2-7-8(3-6)12-5-11-7/h1-3H,4-5H2","VQCQPDOAQIMFQN-UHFFFAOYSA-N","?","25",,"thermodynamic","?","acidic",10.85
"13613","O=[N+]([O-])C1(=C(C(=O)O)C=CC(=C1)C)","CC1=CC(=C(C=C1)C(O)=O)[N+]([O-])=O","InChI=1S/C8H7NO4/c1-5-2-3-6(8(10)11)7(4-5)9(12)13/h2-4H,1H3,(H,10,11)","KZLLSSGOPIGKDO-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.68
"13617","O=[N+]([O-])C1(=C(C(=CC=C1)C)C(=O)O)","CC1=CC=CC(=C1C(O)=O)[N+]([O-])=O","InChI=1S/C8H7NO4/c1-5-3-2-4-6(9(12)13)7(5)8(10)11/h2-4H,1H3,(H,10,11)","CCXSGQZMYLXTOI-UHFFFAOYSA-N","?","21","mean from 3","a1/apparent","COOH","acidic",2.13
"12178","S(C1(=CC([N+](=O)[O-])=CC=C1))CC(=O)O","[O-][N+](=O)C1C=C(C=CC=1)SC=C(O)O","InChI=1S/C8H7NO4S/c10-8(11)5-14-7-3-1-2-6(4-7)9(12)13/h1-5,10-11H","SYZMSZYILUFRSK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.4
"12183","[Se](C1(=CC=C([N+](=O)[O-])C=C1))CC(=O)O","[O-][N+](=O)C1=CC=C(C=C1)[Se]C=C(O)O","InChI=1S/C8H7NO4Se/c10-8(11)5-14-7-3-1-6(2-4-7)9(12)13/h1-5,10-11H","JWZHBCUBVWDKAI-UHFFFAOYSA-N","?","22","mean from 2","a1/apparent","COOH","acidic",3.46
"12236","O=[N+]([O-])C1(=CC=C(C(O)C(=O)O)C=C1)","[O-][N+](=O)C1C=CC(=CC=1)C(O)=C(O)O","InChI=1S/C8H7NO5/c10-7(8(11)12)5-1-3-6(4-2-5)9(13)14/h1-4,10-12H","ILPIXLJSTVJWQL-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",2.99
"12239","O=[N+]([O-])C1(=C(OCC(=O)O)C=CC=C1)","[O-][N+](=O)C1C=CC=CC=1OC=C(O)O","InChI=1S/C8H7NO5/c10-8(11)5-14-7-4-2-1-3-6(7)9(12)13/h1-5,10-11H","BKDJBSJYKGQGGG-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",2.9
"10829","FC1(=CC(=CC=C1)C([N+](=O)[O-])C)","CC(C1C=C(F)C=CC=1)[N+]([O-])=O","InChI=1S/C8H8FNO2/c1-6(10(11)12)7-3-2-4-8(9)5-7/h2-6H,1H3","WXAUYRLTWHDJQN-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",7.05
"10668","O=C(N)C(=NO)C1(=CC=CC=C1)","NC(=O)C(N=O)C1C=CC=CC=1","InChI=1S/C8H8N2O2/c9-8(11)7(10-12)6-4-2-1-3-5-6/h1-5,7H,(H2,9,11)","TWJNWZLTCWEPMS-UHFFFAOYSA-N","?, ?","20","potentiometric","a1/apparent","?, ?","acidic",9.825
"12138","O=[N+]([O-])C1(=C(O)C=CC(=C1)NC(=O)C)","C/C(/O)=N\C1C=CC(O)=C(C=1)[N+]([O-])=O","InChI=1S/C8H8N2O4/c1-5(11)9-6-2-3-8(12)7(4-6)10(13)14/h2-4,12H,1H3,(H,9,11)","XZYRROIQJHLVRG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",6.78
"10984","N1(=NNC(=N1)C2(=CC(=CC=C2)C))","CC1C=C(C=CC=1)C1NN=NN=1","InChI=1S/C8H8N4/c1-6-3-2-4-7(5-6)8-9-11-12-10-8/h2-5H,1H3,(H,9,10,11,12)","GWZNHKMUSLKULV-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",4.15
"13298","O(C2(=C(C1(=NN=NN1))C=CC=C2))C","COC1C=CC=CC=1C1NN=NN=1","InChI=1S/C8H8N4O/c1-13-7-5-3-2-4-6(7)8-9-11-12-10-8/h2-5H,1H3,(H,9,10,11,12)","ANGNJNYCUCJQJV-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",4.8
"11372","O=C(C1(=CC(O)=CC=C1))C","C=C(O)C1=CC(O)=CC=C1","InChI=1S/C8H8O2/c1-6(9)7-3-2-4-8(10)5-7/h2-5,9-10H,1H2","HDUSCJODMXIVSV-UHFFFAOYSA-N","?","25","mean from 3","apparent","?","acidic",9.12
"11378","O=C(O)C1(=CC(=CC=C1)C)","CC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H8O2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3,(H,9,10)","GPSDUZXPYCFOSQ-UHFFFAOYSA-N","?","24","mean from 7","a1/apparent","COOH","acidic",4.28
"11376","O=C(O)CC1(=CC=CC=C1)","OC(O)=CC1C=CC=CC=1","InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-6,9-10H","BKUZZZJNRDDTRP-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","?","acidic",4.27
"14184","S(C1(=C(C(=O)O)C=CC=C1))C","CSC1C=CC=CC=1C(O)=O","InChI=1S/C8H8O2S/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)","LWJQGKJCZOGGPJ-UHFFFAOYSA-N","?","25",,"a1/apparent","H(+)","acidic",3.89
"14194","[Se]1(C(C(=O)CC(=O)C)=CC=C1)","CC(=O)C=C(O)C1=CC=C[Se]1","InChI=1S/C8H8O2Se/c1-6(9)5-7(10)8-3-2-4-11-8/h2-5,10H,1H3","RDQSIDBUWMDYPO-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",8.55
"14242","O=C(O)C1(=CC(OC)=CC=C1)","COC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H8O3/c1-11-7-4-2-3-6(5-7)8(9)10/h2-5H,1H3,(H,9,10)","XHQZJYCNDZAGLW-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","COOH","acidic",4.06
"14241","O=C1(C(O)=C(OC)C=CC=C1)","COC1C=CC=CC(=O)C=1O","InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(9)8(7)10/h2-5H,1H3,(H,9,10)","MSUIQNOEASGXHI-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",8.0
"14274","O=CC1(=CC(OC)=C(O)C=C1)","COC1C=C(C=O)C=CC=1O","InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3","MWOOGOJBHIARFG-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","acidic",7.38
"14258","O=C(O)C1(=C(O)C=CC=C1C)","CC1=CC=CC(O)=C1C(O)=O","InChI=1S/C8H8O3/c1-5-3-2-4-6(9)7(5)8(10)11/h2-4,9H,1H3,(H,10,11)","HCJMNOSIAGSZBM-UHFFFAOYSA-N","?","22","mean from 3","a1/apparent","COOH","acidic",3.35
"14252","O=C(O)C1(=CC=C(CO)C=C1)","OC(=O)C1=CC=C(CO)C=C1","InChI=1S/C8H8O3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4,9H,5H2,(H,10,11)","WWYFPDXEIFBNKE-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COO-H","acidic",4.18
"10512","O=C1(OC(=O)C(C(=O)C)C(=C1)C)","CC(=O)C1=C(O)OC(=O)C=C1C","InChI=1S/C8H8O4/c1-4-3-6(10)12-8(11)7(4)5(2)9/h3,11H,1-2H3","HURSXDKEYMJYED-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",1.34
"14373","O[N+]1(=C(C=C(C#N)C=C1C)C)","CC1C=C(C=C(C)[N+]=1O)C#N","InChI=1S/C8H9N2O/c1-6-3-8(5-9)4-7(2)10(6)11/h3-4,11H,1-2H3/q+1","YIQIJOCZXURANB-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",-0.61
"11755","ON=C(C1(=CC=CC=C1))C","CC(N=O)C1C=CC=CC=1","InChI=1S/C8H9NO/c1-7(9-10)8-5-3-2-4-6-8/h2-7H,1H3","DKCIKFUVZULJCJ-UHFFFAOYSA-N","?, ?","25",,"apparent","?, ?","acidic",11.415
"14472","O(C1(=CC(=CC=C1)C=NO))C","COC1C=CC=C(CN=O)C=1","InChI=1S/C8H9NO2/c1-11-8-4-2-3-7(5-8)6-9-10/h2-5H,6H2,1H3","BUTFDETYWBEQLV-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",10.59
"14490","O=C(O)C1(=C([NH3+])C=CC=C1C)","CC1C=CC=C(N)C=1C(O)=O","InChI=1S/C8H9NO2/c1-5-3-2-4-6(9)7(5)8(10)11/h2-4H,9H2,1H3,(H,10,11)","XHYVBIXKORFHFM-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COOH","acidic",3.2
"14448","O=C(NC1(=CC=C(O)C=C1))C","C/C(/O)=N\C1=CC=C(O)C=C1","InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)","RZVAJINKPMORJF-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","H-O","acidic",9.5
"14482","O=[N+]([O-])C(C1(=CC=CC=C1))C","CC(C1C=CC=CC=1)[N+]([O-])=O","InChI=1S/C8H9NO2/c1-7(9(10)11)8-5-3-2-4-6-8/h2-7H,1H3","GJOVHPKYFFGKCY-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",7.39
"14452","O=C(NC)C1(=C(O)C=CC=C1)","CNC(=O)C1C=CC=CC=1O","InChI=1S/C8H9NO2/c1-9-8(11)6-4-2-3-5-7(6)10/h2-5,10H,1H3,(H,9,11)","BCKXMQIYWWTZDP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",8.03
"14489","O=C(O)C1(=CC=C(C[NH3+])C=C1)","NCC1=CC=C(C=C1)C(O)=O","InChI=1S/C8H9NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,5,9H2,(H,10,11)","QCTBMLYLENLHLA-UHFFFAOYSA-N","?","20","potentiometric","1/thermodynamic","?","acidic",3.59
"11222","O1(C(O)C=2(C(O)=C(C)N=CC=2(C1)))","CC1N=CC2COC(O)C=2C=1O","InChI=1S/C8H9NO3/c1-4-7(10)6-5(2-9-4)3-12-8(6)11/h2,8,10-11H,3H2,1H3","MUYYNBSOIUTQPC-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",8.75
"10885","O=C(O)C1(=CC(=[N+](O)C(=C1)C)C)","CC1C=C(C=C(C)[N+]=1O)C(O)=O","InChI=1S/C8H9NO3/c1-5-3-7(8(10)11)4-6(2)9(5)12/h3-4H,1-2H3,(H-,10,11,12)/p+1","SNSJQCGPTAGKHM-UHFFFAOYSA-O","?",,"spectrophotometric","a/apparent","?","acidic",-0.01
"14540","SC1(=CC=C(NC(=O)C)C=C1)","C/C(/O)=N\C1C=CC(S)=CC=1","InChI=1S/C8H9NOS/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)","AYEQJLOHMLYKAV-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",6.08
"11665","S=CNC1(=CC=C(C)C=C1)","CC1=CC=C(C=C1)NC=S","InChI=1S/C8H9NS/c1-7-2-4-8(5-3-7)9-6-10/h2-6H,1H3,(H,9,10)","BVECLOAHVRFOBB-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",11.64
"10572","ClC1(=C(O)C(=CC(=C1)Cl)CCC)","CCCC1=CC(Cl)=CC(Cl)=C1O","InChI=1S/C9H10Cl2O/c1-2-3-6-4-7(10)5-8(11)9(6)12/h4-5,12H,2-3H2,1H3","FUKPHBJLEDJLQG-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",8.1
"11109","OC2(=C(C1(=[NH+]CCN1))C=CC=C2)","OC1=CC=CC=C1C1NCCN=1","InChI=1S/C9H10N2O/c12-8-4-2-1-3-7(8)9-10-5-6-11-9/h1-4,12H,5-6H2,(H,10,11)","CSFVISOIQMHABM-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","?","acidic",6.63
"13585","S=C(NC1(=CC(C(=O)C)=CC=C1))N","C=C(O)C1C=C(C=CC=1)NC(N)=S","InChI=1S/C9H10N2OS/c1-6(12)7-3-2-4-8(5-7)11-9(10)13/h2-5,12H,1H2,(H3,10,11,13)","VSDWSLWLHXVNRU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",12.1
"16971","O=C(O)CC(C1(=[NH+]C=CN1))C2(=[NH+]C=CN2)","OC(O)=CC(C1NC=CN=1)C1NC=CN=1","InChI=1S/C9H10N4O2/c14-7(15)5-6(8-10-1-2-11-8)9-12-3-4-13-9/h1-6,14-15H,(H,10,11)(H,12,13)","AERKCKJUJKBKSI-UHFFFAOYSA-N","?","24.9","potentiometric","a1/apparent","COOH","acidic",2.79
"16097","S(=O)(=O)(NC1(=NON=C1C))C2(=CC=C(N)C=C2)","CC1=NON=C1NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C9H10N4O3S/c1-6-9(12-16-11-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)","PPVUTYXZHCLELJ-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","acidic",4.0
"11954","OC1(=C2(C(=CC=C1)CCC2))","OC1C=CC=C2CCCC2=1","InChI=1S/C9H10O/c10-9-6-2-4-7-3-1-5-8(7)9/h2,4,6,10H,1,3,5H2","DPHNJPUOMLRELT-UHFFFAOYSA-N","?","25",,"thermodynamic","?","acidic",10.2
"14177","O=C(O)C1(=C(C=C(C)C=C1)C)","CC1C=CC(C(O)=O)=C(C)C=1","InChI=1S/C9H10O2/c1-6-3-4-8(9(10)11)7(2)5-6/h3-5H,1-2H3,(H,10,11)","BKYWPNROPGQIFZ-UHFFFAOYSA-N","?","25","conductometric","a/thermodynamic","?","acidic",4.18
"14166","O=C(O)CCC1(=CC=CC=C1)","OC(O)=CCC1C=CC=CC=1","InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5,7,10-11H,6H2","SXUSCSISPHMAHW-UHFFFAOYSA-N","?","25","mean from 5","a1/apparent","?","acidic",4.59
"10551","S(CC1(=CC=CC=C1))CC(=O)O","OC(O)=CSCC1C=CC=CC=1","InChI=1S/C9H10O2S/c10-9(11)7-12-6-8-4-2-1-3-5-8/h1-5,7,10-11H,6H2","VMGVILQKFFEVPW-UHFFFAOYSA-N","?","25","conductometric","thermodynamic","?","acidic",3.73
"10598","O=C(O)C1(=CC=C(COC)C=C1)","COCC1=CC=C(C=C1)C(O)=O","InChI=1S/C9H10O3/c1-12-6-7-2-4-8(5-3-7)9(10)11/h2-5H,6H2,1H3,(H,10,11)","OORFINRYBCDBEN-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COO-H","acidic",4.18
"10608","O=C(O)C1(=CC=C(OCC)C=C1)","CCOC1C=CC(=CC=1)C(O)=O","InChI=1S/C9H10O3/c1-2-12-8-5-3-7(4-6-8)9(10)11/h3-6H,2H2,1H3,(H,10,11)","SHSGDXCJYVZFTP-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",4.64
"10579","O=C(C1(=CC(OC)=C(O)C=C1))C","COC1C=C(C=CC=1O)C(=C)O","InChI=1S/C9H10O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5,10-11H,1H2,2H3","LVVNAZLLSMMYCU-UHFFFAOYSA-N","?","25","mean from 2","a/apparent","?","acidic",7.65
"10606","O=C(O)C1(=C(OC)C=CC=C1C)","CC1=CC=CC(OC)=C1C(O)=O","InChI=1S/C9H10O3/c1-6-4-3-5-7(12-2)8(6)9(10)11/h3-5H,1-2H3,(H,10,11)","MICCJGFEXKNBLU-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.46
"10611","O=C(O)C1(=C(C(OC)=CC=C1)C)","CC1C(=CC=CC=1C(O)=O)OC","InChI=1S/C9H10O3/c1-6-7(9(10)11)4-3-5-8(6)12-2/h3-5H,1-2H3,(H,10,11)","JPCISVSOTKMFPG-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.72
"10590","O=C(O)C(O)(C1(=CC=CC=C1))C","CC(O)(C1C=CC=CC=1)C(O)=O","InChI=1S/C9H10O3/c1-9(12,8(10)11)7-5-3-2-4-6-7/h2-6,12H,1H3,(H,10,11)","NWCHELUCVWSRRS-UHFFFAOYSA-N","?","18","potentiometric","thermodynamic","?","acidic",3.53
"12098","O=C(O)C1(=CC(OC)=C(O)C(=C1)OC)","COC1=CC(=CC(OC)=C1O)C(O)=O","InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)","JMSVCTWVEWCHDZ-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","?","acidic",4.2
"16183","O=C(C2(=NC1(=C(O)[NH+]=C(N)N=C1NC2)))C(O)C","CC(O)=C(O)C1CNC2N=C(N)N=C(O)C=2N=1","InChI=1S/C9H11N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h15-16H,2H2,1H3,(H4,10,11,13,14,17)","FYDGMRRMOMSOLR-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","acidic",1.45
"10796","O=C(N(O)C)C1(=CC=C(C)C=C1)","CC1C=CC(=CC=1)C(=O)N(C)O","InChI=1S/C9H11NO2/c1-7-3-5-8(6-4-7)9(11)10(2)12/h3-6,12H,1-2H3","NTWVSQZLKBQYNV-UHFFFAOYSA-N","?","25",,"a1/apparent","N(CH3)O-H","acidic",8.5
"11345","O=C(O)CCC#CC#CCC[NH3+]","NCCC#CC#CCC=C(O)O","InChI=1S/C9H11NO2/c10-8-6-4-2-1-3-5-7-9(11)12/h7,11-12H,5-6,8,10H2","OROGSCALHOUMNI-UHFFFAOYSA-N","?","20",,"a1/apparent","?","acidic",4.12
"12258","S(=O)(=O)(NC(=O)C)C1(=CC=C(C)C=C1)","CC1C=CC(=CC=1)S(=O)(=O)/N=C(\C)/O","InChI=1S/C9H11NO3S/c1-7-3-5-9(6-4-7)14(12,13)10-8(2)11/h3-6H,1-2H3,(H,10,11)","BVJCFOOIOSGZFW-UHFFFAOYSA-N","?","22.5","potentiometric","a/apparent","?","acidic",4.8
