DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID106096426,7641,DTXSID5075448,DTXCID9040479,Public_High,Cadaverine,462-94-2,Single Compound,SRS/ChemID matched; SRS trust index 3,NCCCCCN,"InChI=1S/C5H14N2/c6-4-2-1-3-5-7/h1-7H2
AuxInfo=1/0/N:4,3,5,2,6,1,7/E:(2,3)(4,5)(6,7)/rA:7NCCCCCN/rB:s1;s2;s3;s4;s5;s6;/rC:3.2863,3.4373,0;4.62,2.6673,0;5.9537,3.4373,0;7.2873,2.6673,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",VHRGRCVQAFMJIZ-UHFFFAOYSA-N,C5H14N2,102.181,NCCCCCN,20170228.0
DTXRID806096427,7642,DTXSID0064628,DTXCID3047504,Public_High,"1,3-Propanediamine, 2,2-dimethyl-",7328-91-8,Single Compound,SRS/ChemID matched; SRS trust index 3,CC(C)(CN)CN,"InChI=1S/C5H14N2/c1-5(2,3-6)4-7/h3-4,6-7H2,1-2H3
AuxInfo=1/0/N:6,7,2,4,3,1,5/E:(1,2)(3,4)(6,7)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s3;s3;/rC:2.8737,-2.31,0;1.54,-1.54,0;1.54,0,0;1.54,1.54,0;.2063,2.31,0;3.08,0,0;;
",DDHUNHGZUHZNKB-UHFFFAOYSA-N,C5H14N2,102.181,CC(C)(CN)CN,20170228.0
DTXRID506096428,7643,DTXSID8066505,DTXCID2036114,Public_High,"1,2-Ethanediamine, N-(1-methylethyl)-",19522-67-9,Single Compound,SRS/ChemID matched; SRS trust index 3,CC(C)NCCN,"InChI=1S/C5H14N2/c1-5(2)7-4-3-6/h5,7H,3-4,6H2,1-2H3
AuxInfo=1/0/N:3,4,6,5,2,7,1/E:(1,2)/rA:7NCCCCCN/rB:s1;s2;s2;s1;s5;s6;/rC:2.3102,1.3338,0;.9763,2.1039,0;-.3573,1.3338,0;.9763,3.644,0;3.644,2.1039,0;4.9777,1.3338,0;6.3115,2.1039,0;
",KDRUIMNNZBMLJR-UHFFFAOYSA-N,C5H14N2,102.181,CC(C)NCCN,20170228.0
DTXRID206096429,7644,DTXSID5025102,DTXCID505102,DSSTox_Low,3-(Dimethylamino)propylamine,109-55-7,Single Compound,,CN(C)CCCN,"InChI=1S/C5H14N2/c1-7(2)5-3-4-6/h3-6H2,1-2H3
AuxInfo=1/0/N:6,7,3,4,2,5,1/E:(1,2)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s1;s1;/rC:5.3402,-1.542,0;4.0051,-2.3096,0;2.6701,-1.542,0;1.335,-2.3096,0;0,-1.542,0;5.3402,0,0;6.6752,-2.3096,0;
",IUNMPGNGSSIWFP-UHFFFAOYSA-N,C5H14N2,102.181,CN(C)CCCN,20170228.0
DTXRID506096430,7645,DTXSID50903794,DTXCID201331832,Incomplete,NoName_4545,NOCAS_903794,Single Compound,,CCN(CC)NC,"InChI=1S/C5H14N2/c1-4-7(5-2)6-3/h6H,4-5H2,1-3H3
AuxInfo=1/0/N:5,7,3,4,6,2,1/E:(1,2)(4,5)/rA:7NNCCCCC/rB:s1;s2;s1;s4;s1;s6;/rC:2.3113,-1.3336,0;3.8513,-1.3336,0;4.6213,-2.6673,0;1.5413,.0001,0;.0013,.0001,0;1.5413,-2.6673,0;.0013,-2.6673,0;
",MAYFAHPJVMXMOU-UHFFFAOYSA-N,C5H14N2,102.181,CCN(CC)NC,20180702.0
DTXRID206096431,7646,DTXSID10903795,DTXCID901331833,Incomplete,NoName_4546,NOCAS_903795,Single Compound,,CCNN(C)CC,"InChI=1S/C5H14N2/c1-4-6-7(3)5-2/h6H,4-5H2,1-3H3
AuxInfo=1/0/N:4,6,7,3,5,2,1/rA:7NNCCCCC/rB:s1;s2;s3;s1;s5;s1;/rC:4.0046,-1.5407,0;2.671,-2.3107,0;1.3373,-1.5407,0;.0036,-2.3107,0;5.3382,-2.3107,0;6.6719,-1.5407,0;4.0046,-.0007,0;
",UQAUPOJEVXUTBN-UHFFFAOYSA-N,C5H14N2,102.181,CCNN(C)CC,20180702.0
DTXRID906096432,7647,DTXSID10198644,DTXCID70121135,Public_Medium,Ethyl trimethylhydrazine,50599-41-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CCN(C)N(C)C,"InChI=1S/C5H14N2/c1-5-7(4)6(2)3/h5H2,1-4H3
AuxInfo=1/0/N:5,6,7,4,3,2,1/E:(2,3)/rA:7NNCCCCC/rB:s1;s1;s1;s3;s2;s2;/rC:9.2699,-.621,0;11.421,.621,0;7.1187,.621,0;9.2699,-3.1048,0;4.9678,-.621,0;13.5722,-.621,0;11.421,3.1048,0;
",LPIBBWREIUCAPF-UHFFFAOYSA-N,C5H14N2,102.181,CCN(C)N(C)C,20170228.0
DTXRID606096433,7648,DTXSID1043837,DTXCID9023837,DSSTox_Low,Pentylhydrazine,NOCAS_43837,Single Compound,,CCCCCNN,"InChI=1S/C5H14N2/c1-2-3-4-5-7-6/h7H,2-6H2,1H3
AuxInfo=1/0/N:1,2,3,4,5,7,6/rA:7CCCCCNN/rB:s1;s2;s3;s4;s5;s6;/rC:0,-.7735,0;1.3317,0,0;2.6554,-.7735,0;3.987,0,0;5.3187,-.7735,0;6.6424,0,0;7.9739,-.7735,0;
",YVZACCLFRNQBNO-UHFFFAOYSA-N,C5H14N2,102.181,CCCCCNN,20170228.0
DTXRID306096434,7649,DTXSID5059400,DTXCID8033196,Public_High,"1,2-Ethanediamine, N-propyl-",111-39-7,Single Compound,SRS/ChemID matched; SRS trust index 3,CCCNCCN,"InChI=1S/C5H14N2/c1-2-4-7-5-3-6/h7H,2-6H2,1H3
AuxInfo=1/0/N:1,2,6,3,5,7,4/rA:7CCCNCCN/rB:s1;s2;s3;s4;s5;s6;/rC:3.2863,3.4373,0;4.62,2.6673,0;5.9537,3.4373,0;7.2873,2.6673,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",CFNHVUGPXZUTRR-UHFFFAOYSA-N,C5H14N2,102.181,CCCNCCN,20170228.0
DTXRID006096435,7650,DTXSID8059398,DTXCID3033193,Public_High,"1,3-Propanediamine, N,N'-dimethyl-",111-33-1,Single Compound,SRS/ChemID matched; SRS trust index 3,CNCCCNC,"InChI=1S/C5H14N2/c1-6-4-3-5-7-2/h6-7H,3-5H2,1-2H3
AuxInfo=1/0/N:6,7,3,4,2,5,1/E:(1,2)(4,5)(6,7)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s5;s1;/rC:4.62,-2.6673,0;5.9537,-3.4373,0;7.2873,-2.6673,0;8.621,-3.4373,0;9.9547,-2.6673,0;11.2885,-3.4373,0;3.2863,-3.4373,0;
",UQUPIHHYKUEXQD-UHFFFAOYSA-N,C5H14N2,102.181,CNCCCNC,20170228.0
DTXRID706096436,7651,DTXSID5075448,DTXCID9040479,Public_High,Cadaverine,462-94-2,Single Compound,SRS/ChemID matched; SRS trust index 3,NCCCCCN,"InChI=1S/C5H14N2/c6-4-2-1-3-5-7/h1-7H2
AuxInfo=1/0/N:4,3,5,2,6,1,7/E:(2,3)(4,5)(6,7)/rA:7NCCCCCN/rB:s1;s2;s3;s4;s5;s6;/rC:3.2863,3.4373,0;4.62,2.6673,0;5.9537,3.4373,0;7.2873,2.6673,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",VHRGRCVQAFMJIZ-UHFFFAOYSA-N,C5H14N2,102.181,NCCCCCN,20170228.0
DTXRID406096437,7652,DTXSID0064628,DTXCID3047504,Public_High,"1,3-Propanediamine, 2,2-dimethyl-",7328-91-8,Single Compound,SRS/ChemID matched; SRS trust index 3,CC(C)(CN)CN,"InChI=1S/C5H14N2/c1-5(2,3-6)4-7/h3-4,6-7H2,1-2H3
AuxInfo=1/0/N:6,7,2,4,3,1,5/E:(1,2)(3,4)(6,7)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s3;s3;/rC:2.8737,-2.31,0;1.54,-1.54,0;1.54,0,0;1.54,1.54,0;.2063,2.31,0;3.08,0,0;;
",DDHUNHGZUHZNKB-UHFFFAOYSA-N,C5H14N2,102.181,CC(C)(CN)CN,20170228.0
DTXRID106096438,7653,DTXSID8066505,DTXCID2036114,Public_High,"1,2-Ethanediamine, N-(1-methylethyl)-",19522-67-9,Single Compound,SRS/ChemID matched; SRS trust index 3,CC(C)NCCN,"InChI=1S/C5H14N2/c1-5(2)7-4-3-6/h5,7H,3-4,6H2,1-2H3
AuxInfo=1/0/N:3,4,6,5,2,7,1/E:(1,2)/rA:7NCCCCCN/rB:s1;s2;s2;s1;s5;s6;/rC:2.3102,1.3338,0;.9763,2.1039,0;-.3573,1.3338,0;.9763,3.644,0;3.644,2.1039,0;4.9777,1.3338,0;6.3115,2.1039,0;
",KDRUIMNNZBMLJR-UHFFFAOYSA-N,C5H14N2,102.181,CC(C)NCCN,20170228.0
DTXRID806096439,7654,DTXSID5025102,DTXCID505102,DSSTox_Low,3-(Dimethylamino)propylamine,109-55-7,Single Compound,,CN(C)CCCN,"InChI=1S/C5H14N2/c1-7(2)5-3-4-6/h3-6H2,1-2H3
AuxInfo=1/0/N:6,7,3,4,2,5,1/E:(1,2)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s1;s1;/rC:5.3402,-1.542,0;4.0051,-2.3096,0;2.6701,-1.542,0;1.335,-2.3096,0;0,-1.542,0;5.3402,0,0;6.6752,-2.3096,0;
",IUNMPGNGSSIWFP-UHFFFAOYSA-N,C5H14N2,102.181,CN(C)CCCN,20170228.0
DTXRID106096440,7655,DTXSID70903796,DTXCID50866633,Incomplete,NoName_4547,NOCAS_903796,Single Compound,,C[N+](C)(C)CCN,"InChI=1S/C5H15N2/c1-7(2,3)5-4-6/h4-6H2,1-3H3/q+1
AuxInfo=1/0/N:5,6,7,3,2,4,1/E:(1,2,3)/CRV:7+1/rA:7N+CCNCCC/rB:s1;s2;s3;s1;s1;s1;/rC:1.5388,-1.5377,0;1.5388,-3.0777,0;.2051,-3.8477,0;.2051,-5.3877,0;1.5388,.0023,0;3.0788,-1.5377,0;-.0012,-1.5377,0;
",QMRGNVUDLXOZPG-UHFFFAOYSA-N,C5H15N2,103.188,C[N+](C)(C)CCN,20180702.0
DTXRID806096441,7656,DTXSID5059400,DTXCID8033196,Public_High,"1,2-Ethanediamine, N-propyl-",111-39-7,Single Compound,SRS/ChemID matched; SRS trust index 3,CCCNCCN,"InChI=1S/C5H14N2/c1-2-4-7-5-3-6/h7H,2-6H2,1H3
AuxInfo=1/0/N:1,2,6,3,5,7,4/rA:7CCCNCCN/rB:s1;s2;s3;s4;s5;s6;/rC:3.2863,3.4373,0;4.62,2.6673,0;5.9537,3.4373,0;7.2873,2.6673,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",CFNHVUGPXZUTRR-UHFFFAOYSA-N,C5H14N2,102.181,CCCNCCN,20170228.0
DTXRID506096442,7657,DTXSID8059398,DTXCID3033193,Public_High,"1,3-Propanediamine, N,N'-dimethyl-",111-33-1,Single Compound,SRS/ChemID matched; SRS trust index 3,CNCCCNC,"InChI=1S/C5H14N2/c1-6-4-3-5-7-2/h6-7H,3-5H2,1-2H3
AuxInfo=1/0/N:6,7,3,4,2,5,1/E:(1,2)(4,5)(6,7)/rA:7NCCCNCC/rB:s1;s2;s3;s4;s5;s1;/rC:4.62,-2.6673,0;5.9537,-3.4373,0;7.2873,-2.6673,0;8.621,-3.4373,0;9.9547,-2.6673,0;11.2885,-3.4373,0;3.2863,-3.4373,0;
",UQUPIHHYKUEXQD-UHFFFAOYSA-N,C5H14N2,102.181,CNCCCNC,20170228.0
DTXRID206096443,7659,DTXSID60712415,DTXCID70663161,Public_Low,2-Amino-2-methylpropanethioamide,16256-14-7,Single Compound,,CC(C)(N)C(N)=S,"InChI=1S/C4H10N2S/c1-4(2,6)3(5)7/h6H2,1-2H3,(H2,5,7)
AuxInfo=1/1/N:5,6,7,4,3,2,1/E:(1,2)/rA:7SNNCCCC/rB:;;s2;s4;s4;d1s3s4;/rC:6.5749,2.0176,0;3.9072,-1.0628,0;7.9087,-.2927,0;5.2411,-.2927,0;4.471,1.0411,0;6.0111,-1.6264,0;6.5749,.4775,0;
",OKWBDIKRPSGJLJ-UHFFFAOYSA-N,C4H10N2S,118.2,CC(C)(N)C(N)=S,20170228.0
DTXRID906096444,7660,DTXSID6061232,DTXCID4048565,Public_High,"Ethanamine, 2,2'-thiobis-",871-76-1,Single Compound,SRS/ChemID matched; SRS trust index 3,NCCSCCN,"InChI=1S/C4H12N2S/c5-1-3-7-4-2-6/h1-6H2
AuxInfo=1/0/N:3,6,2,5,4,7,1/E:(1,2)(3,4)(5,6)/rA:7SCCNCCN/rB:s1;s2;s3;s1;s5;s6;/rC:7.2873,2.6673,0;5.9537,3.4373,0;4.62,2.6673,0;3.2863,3.4373,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",JONTXEXBTWSUKE-UHFFFAOYSA-N,C4H12N2S,120.21,NCCSCCN,20170228.0
DTXRID606096445,7661,DTXSID60712415,DTXCID70663161,Public_Low,2-Amino-2-methylpropanethioamide,16256-14-7,Single Compound,,CC(C)(N)C(N)=S,"InChI=1S/C4H10N2S/c1-4(2,6)3(5)7/h6H2,1-2H3,(H2,5,7)
AuxInfo=1/1/N:5,6,7,4,3,2,1/E:(1,2)/rA:7SNNCCCC/rB:;;s2;s4;s4;d1s3s4;/rC:6.5749,2.0176,0;3.9072,-1.0628,0;7.9087,-.2927,0;5.2411,-.2927,0;4.471,1.0411,0;6.0111,-1.6264,0;6.5749,.4775,0;
",OKWBDIKRPSGJLJ-UHFFFAOYSA-N,C4H10N2S,118.2,CC(C)(N)C(N)=S,20170228.0
DTXRID306096446,7662,DTXSID6061232,DTXCID4048565,Public_High,"Ethanamine, 2,2'-thiobis-",871-76-1,Single Compound,SRS/ChemID matched; SRS trust index 3,NCCSCCN,"InChI=1S/C4H12N2S/c5-1-3-7-4-2-6/h1-6H2
AuxInfo=1/0/N:3,6,2,5,4,7,1/E:(1,2)(3,4)(5,6)/rA:7SCCNCCN/rB:s1;s2;s3;s1;s5;s6;/rC:7.2873,2.6673,0;5.9537,3.4373,0;4.62,2.6673,0;3.2863,3.4373,0;8.621,3.4373,0;9.9547,2.6673,0;11.2885,3.4373,0;
",JONTXEXBTWSUKE-UHFFFAOYSA-N,C4H12N2S,120.21,NCCSCCN,20170228.0
DTXRID006096447,7666,DTXSID90902448,DTXCID001330664,Incomplete,NoName_1691,NOCAS_902448,Single Compound,,CCC(NO)N=O,"InChI=1/C3H8N2O2/c1-2-3(4-6)5-7/h3-4,6H,2H2,1H3
AuxInfo=1/0/N:6,5,2,3,1,4,7/rA:7NCNOCCO/rB:s1;s2;s3;s2;s5;d1;/rC:1.3359,-3.0829,0;2.6695,-2.3129,0;4.0032,-3.0829,0;4.0032,-4.6229,0;2.6695,-.7729,0;1.3359,-.0029,0;.0022,-2.3129,0;
",VJPQHBDYHBTKNU-UHFFFAOYNA-N,C3H8N2O2,104.109,CCC(NO)N=O,20180702.0
DTXRID706096448,7671,DTXSID40142938,DTXCID1065429,Public_Medium,N-(2-Aminoethyl)acetamide,1001-53-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CC(=O)NCCN,"InChI=1S/C4H10N2O/c1-4(7)6-3-2-5/h2-3,5H2,1H3,(H,6,7)
AuxInfo=1/1/N:7,5,4,6,3,2,1/rA:7ONNCCCC/rB:;;s2;s3s4;d1s2;s6;/rC:9.2417,1.6324,0;7.9081,-.6776,0;3.9069,.0924,0;6.5744,.0924,0;5.2407,-.6776,0;9.2417,.0924,0;10.5756,-.6776,0;
",DAKZISABEDGGSV-UHFFFAOYSA-N,C4H10N2O,102.137,CC(=O)NCCN,20170228.0
DTXRID406096449,7672,DTXSID30903797,DTXCID601331834,Incomplete,NoName_4548,NOCAS_903797,Single Compound,,CNCC(=O)NC,"InChI=1S/C4H10N2O/c1-5-3-4(7)6-2/h5H,3H2,1-2H3,(H,6,7)
AuxInfo=1/1/N:7,4,5,2,6,3,1/rA:7OCNCCNC/rB:d1;s2;s3;s2;s5;s6;/rC:2.6708,-2.3089,0;2.6708,-.7689,0;1.3371,.0011,0;.0034,-.7689,0;4.0044,.0011,0;5.3381,-.7689,0;6.6718,.0011,0;
",NODGJSNKUCVLNN-UHFFFAOYSA-N,C4H10N2O,102.137,CNCC(=O)NC,20180702.0
DTXRID706096450,7673,DTXSID7025423,DTXCID105423,DSSTox_High,N-(Hydroxyethyl)ethylenediamine,111-41-1,Single Compound,,NCCNCCO,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2
AuxInfo=1/0/N:3,2,5,6,4,1,7/rA:7NCCNCCO/rB:s1;s2;s3;s1;s5;s6;/rC:4.0155,0,0;2.6743,-.7709,0;1.3412,0,0;0,-.7709,0;5.3565,-.7709,0;6.6897,0,0;8.0308,-.7709,0;
",LHIJANUOQQMGNT-UHFFFAOYSA-N,C4H12N2O,104.153,NCCNCCO,20170927.0
DTXRID406096451,7674,DTXSID7025423,DTXCID105423,DSSTox_High,N-(Hydroxyethyl)ethylenediamine,111-41-1,Single Compound,,NCCNCCO,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2
AuxInfo=1/0/N:3,2,5,6,4,1,7/rA:7NCCNCCO/rB:s1;s2;s3;s1;s5;s6;/rC:4.0155,0,0;2.6743,-.7709,0;1.3412,0,0;0,-.7709,0;5.3565,-.7709,0;6.6897,0,0;8.0308,-.7709,0;
",LHIJANUOQQMGNT-UHFFFAOYSA-N,C4H12N2O,104.153,NCCNCCO,20170927.0
DTXRID106096452,7676,DTXSID3021930,DTXCID801930,DSSTox_Low,Hexylamine,111-26-2,Single Compound,,CCCCCCN,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3
AuxInfo=1/0/N:1,2,3,4,5,6,7/rA:7CCCCCCN/rB:s1;s2;s3;s4;s5;s6;/rC:0,-.7675,0;1.3352,0,0;2.6625,-.7675,0;3.9977,0,0;5.3328,-.7675,0;6.6601,0,0;7.9953,-.7675,0;
",BMVXCPBXGZKUPN-UHFFFAOYSA-N,C6H15N,101.193,CCCCCCN,20170228.0
DTXRID806096453,7677,DTXSID90903798,DTXCID301331835,Incomplete,NoName_4549,NOCAS_903798,Single Compound,,NCCCCC#C,"InChI=1S/C6H11N/c1-2-3-4-5-6-7/h1H,3-7H2
AuxInfo=1/0/N:7,6,5,4,3,2,1/rA:7NCCCCCC/rB:s1;s2;s3;s4;s5;t6;/rC:-.0035,-1.5368,0;1.3302,-.7668,0;2.6638,-1.5368,0;3.9975,-.7668,0;5.3311,-1.5368,0;6.6648,-.7668,0;7.9985,.0032,0;
",ONUHRYKLJYSRMY-UHFFFAOYSA-N,C6H11N,97.161,NCCCCC#C,20180702.0
DTXRID506096454,7678,DTXSID50903799,DTXCID001331836,Incomplete,NoName_4550,NOCAS_903799,Single Compound,,CCC(C)(N)CC,"InChI=1S/C6H15N/c1-4-6(3,7)5-2/h4-5,7H2,1-3H3
AuxInfo=1/0/N:4,6,7,3,5,2,1/E:(1,2)(4,5)/rA:7NCCCCCC/rB:s1;s2;s3;s2;s5;s2;/rC:3.0813,-2.3123,0;1.5413,-2.3123,0;1.5413,-.7723,0;.2076,-.0023,0;1.5413,-3.8523,0;2.875,-4.6223,0;.0013,-2.3123,0;
",VQMPTVQCADWACQ-UHFFFAOYSA-N,C6H15N,101.193,CCC(C)(N)CC,20180702.0
DTXRID206096455,7679,DTXSID1024918,DTXCID704918,DSSTox_Low,Diallylamine,124-02-7,Single Compound,,C=CCNCC=C,"InChI=1S/C6H11N/c1-3-5-7-6-4-2/h3-4,7H,1-2,5-6H2
AuxInfo=1/0/N:4,7,3,6,2,5,1/E:(1,2)(3,4)(5,6)/rA:7NCCCCCC/rB:s1;s2;d3;s1;s5;d6;/rC:3.9976,0,0;2.6624,-.7675,0;1.3352,0,0;0,-.7675,0;5.3326,-.7675,0;6.6598,0,0;7.995,-.7675,0;
",DYUWTXWIYMHBQS-UHFFFAOYSA-N,C6H11N,97.161,C=CCNCC=C,20170228.0
DTXRID906096456,7680,DTXSID2025185,DTXCID105185,DSSTox_Low,Dipropylamine,142-84-7,Single Compound,,CCCNCCC,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3
AuxInfo=1/0/N:4,7,3,6,2,5,1/E:(1,2)(3,4)(5,6)/rA:7NCCCCCC/rB:s1;s2;s3;s1;s5;s6;/rC:3.9976,0,0;2.6624,-.7675,0;1.3352,0,0;0,-.7675,0;5.3326,-.7675,0;6.6598,0,0;7.995,-.7675,0;
",WEHWNAOGRSTTBQ-UHFFFAOYSA-N,C6H15N,101.193,CCCNCCC,20170228.0
DTXRID606096457,7681,DTXSID70219243,DTXCID90141734,Public_Medium,Di-2-propynylamine,6921-28-4,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,C#CCNCC#C,"InChI=1S/C6H7N/c1-3-5-7-6-4-2/h1-2,7H,5-6H2
AuxInfo=1/0/N:6,7,4,5,2,3,1/E:(1,2)(3,4)(5,6)/rA:7NCCCCCC/rB:s1;s1;s2;s3;t4;t5;/rC:7.9081,.2387,0;9.2417,1.0087,0;6.5744,1.0087,0;10.5756,.2387,0;5.2407,.2387,0;11.9091,-.5313,0;3.9069,-.5313,0;
",RGSODMOUXWISAG-UHFFFAOYSA-N,C6H7N,93.129,C#CCNCC#C,20170228.0
DTXRID306096458,7682,DTXSID9025085,DTXCID905085,DSSTox_High,Diisopropylamine,108-18-9,Single Compound,,CC(C)NC(C)C,"InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3
AuxInfo=1/0/N:3,4,6,7,2,5,1/E:(1,2,3,4)(5,6)/rA:7NCCCCCC/rB:s1;s2;s2;s1;s5;s5;/rC:2.6689,-2.3112,0;4.0033,-1.5426,0;4.0033,0,0;5.3376,-2.3112,0;1.3344,-1.5426,0;0,-2.3112,0;1.3344,0,0;
",UAOMVDZJSHZZME-UHFFFAOYSA-N,C6H15N,101.193,CC(C)NC(C)C,20170228.0
DTXRID006096459,7683,DTXSID3024366,DTXCID204366,DSSTox_High,Triethylamine,121-44-8,Single Compound,,CCN(CC)CC,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3
AuxInfo=1/0/N:1,3,5,2,4,6,7/E:(1,2,3)(4,5,6)/rA:7CCCCCCN/rB:s1;;s3;;s5;s2s4s6;/rC:4.6206,-4.006,0;3.0772,-4.006,0;0,-4.006,0;.767,-2.6706,0;2.3103,0,0;3.0772,-1.3354,0;2.3103,-2.6706,0;
",ZMANZCXQSJIPKH-UHFFFAOYSA-N,C6H15N,101.193,CCN(CC)CC,20180608.0
DTXRID306096460,7684,DTXSID7061277,DTXCID8048739,Public_High,"2-Propanamine, N,N,2-trimethyl-",918-02-5,Single Compound,SRS/ChemID matched; SRS trust index 3,CN(C)C(C)(C)C,"InChI=1S/C6H15N/c1-6(2,3)7(4)5/h1-5H3
AuxInfo=1/0/N:3,4,5,6,7,2,1/E:(1,2,3)(4,5)/rA:7NCCCCCC/rB:s1;s2;s2;s2;s1;s1;/rC:1.54,0,0;2.31,1.3337,0;3.08,2.6673,0;.9763,2.1037,0;3.6437,.5637,0;2.31,-1.3337,0;;
",OXQMIXBVXHWDPX-UHFFFAOYSA-N,C6H15N,101.193,CN(C)C(C)(C)C,20170228.0
DTXRID006096461,7685,DTXSID20176377,DTXCID3098868,Public_Medium,N-Isopropylpropylamine,21968-17-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CCCNC(C)C,"InChI=1S/C6H15N/c1-4-5-7-6(2)3/h6-7H,4-5H2,1-3H3
AuxInfo=1/0/N:7,5,6,4,3,2,1/E:(2,3)/rA:7NCCCCCC/rB:s1;s1;s3;s2;s2;s4;/rC:7.0817,-.6777,0;8.4156,.0924,0;5.7479,.0924,0;4.4141,-.6777,0;9.7492,-.6777,0;8.4156,1.6325,0;3.0802,.0924,0;
",VLSTXUUYLIALPB-UHFFFAOYSA-N,C6H15N,101.193,CCCNC(C)C,20170228.0
DTXRID706096462,7686,DTXSID8047472,DTXCID6027472,DSSTox_Low,"N,N-Dimethylbutylamine",927-62-8,Single Compound,,CCCCN(C)C,"InChI=1S/C6H15N/c1-4-5-6-7(2)3/h4-6H2,1-3H3
AuxInfo=1/0/N:4,6,7,3,2,1,5/E:(2,3)/rA:7CCCCNCC/rB:s1;s2;s3;s1;s5;s5;/rC:4.0072,-2.3079,0;2.6826,-1.5453,0;1.3447,-2.3079,0;0,-1.5453,0;5.3451,-1.5453,0;5.3451,0,0;6.6897,-2.3079,0;
",DJEQZVQFEPKLOY-UHFFFAOYSA-N,C6H15N,101.193,CCCCN(C)C,20170228.0
DTXRID406096463,7687,DTXSID00903800,DTXCID001020116,Incomplete,NoName_4551,NOCAS_903800,Single Compound,,CN(C)CCC#C,"InChI=1S/C6H11N/c1-4-5-6-7(2)3/h1H,5-6H2,2-3H3
AuxInfo=1/0/N:5,6,7,4,3,2,1/E:(2,3)/rA:7NCCCCCC/rB:s1;s2;s3;t4;s1;s1;/rC:1.3304,-1.5399,0;2.6641,-2.3099,0;3.9977,-1.5399,0;5.3313,-2.3099,0;6.665,-3.0799,0;-.0033,-2.3099,0;1.3304,.0001,0;
",WSCWSMUKWIYUFV-UHFFFAOYSA-N,C6H11N,97.161,CN(C)CCC#C,20180702.0
DTXRID106096464,7688,DTXSID7064601,DTXCID2047309,Public_High,"1-Propanamine, N,N,2-trimethyl-",7239-24-9,Single Compound,SRS/ChemID matched; SRS trust index 3,CC(C)CN(C)C,"InChI=1S/C6H15N/c1-6(2)5-7(3)4/h6H,5H2,1-4H3
AuxInfo=1/0/N:4,5,6,7,2,3,1/E:(1,2)(3,4)/rA:7NCCCCCC/rB:s1;s2;s3;s3;s1;s1;/rC:1.54,0,0;2.31,1.3337,0;1.54,2.6673,0;2.31,4.001,0;0,2.6673,0;2.31,-1.3337,0;;
",GDHRQDYGUDOEIZ-UHFFFAOYSA-N,C6H15N,101.193,CC(C)CN(C)C,20170228.0
DTXRID806096465,7689,DTXSID60903801,DTXCID701331837,Incomplete,NoName_4552,NOCAS_903801,Single Compound,,CCC(C)N(C)C,"InChI=1/C6H15N/c1-5-6(2)7(3)4/h6H,5H2,1-4H3
AuxInfo=1/0/N:4,5,6,7,3,2,1/E:(3,4)/rA:7NCCCCCC/rB:s1;s2;s3;s2;s1;s1;/rC:1.5418,-4.0025,0;2.3118,-2.6688,0;1.5418,-1.3352,0;2.3118,-.0015,0;3.8518,-2.6688,0;2.3118,-5.3362,0;.0018,-4.0025,0;
",USSPHSVODLAWSA-UHFFFAOYNA-N,C6H15N,101.193,CCC(C)N(C)C,20180702.0
