DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID706092139,7474,DTXSID90902428,DTXCID901330647,Incomplete,NoName_1671,NOCAS_902428,Single Compound,,CNC(=O)CS,"InChI=1S/C3H7NOS/c1-4-3(5)2-6/h6H,2H2,1H3,(H,4,5)
AuxInfo=1/1/N:6,2,3,5,4,1/rA:6SCCONC/rB:s1;s2;d3;s3;s5;/rC:4.6216,-2.6671,0;3.8516,-1.3335,0;2.3116,-1.3335,0;1.5416,-2.6671,0;1.5416,.0002,0;.0016,.0002,0;
",NSJNRJYQQPRCLF-UHFFFAOYSA-N,C3H7NOS,105.16,CNC(=O)CS,20180702
DTXRID006092140,7475,DTXSID50902429,DTXCID601330648,Incomplete,NoName_1672,NOCAS_902429,Single Compound,,CCC(=O)NBr,"InChI=1S/C3H6BrNO/c1-2-3(6)5-4/h2H2,1H3,(H,5,6)
AuxInfo=1/1/N:6,5,3,1,2,4/rA:6BrNCOCC/rB:s1;s2;d3;s3;s5;/rC:4.6216,-2.6671,0;3.8516,-1.3335,0;2.3116,-1.3335,0;1.5416,-2.6671,0;1.5416,.0002,0;.0016,.0002,0;
",AMYQBWGTTRGDLR-UHFFFAOYSA-N,C3H6BrNO,151.991,CCC(=O)NBr,20180702
DTXRID706092141,7476,DTXSID60902430,DTXCID301330649,Incomplete,NoName_1673,NOCAS_902430,Single Compound,,CCNC(O)=S,"InChI=1S/C3H7NOS/c1-2-4-3(5)6/h2H2,1H3,(H2,4,5,6)
AuxInfo=1/1/N:6,5,2,4,3,1/rA:6SCONCC/rB:d1;s2;s2;s4;s5;/rC:4.6223,-2.6669,0;3.8523,-1.3332,0;4.6223,.0005,0;2.3123,-1.3332,0;1.5423,.0005,0;.0023,.0005,0;
",MDPAAGYNXXEGKJ-UHFFFAOYSA-N,C3H7NOS,105.16,CCNC(O)=S,20180702
DTXRID406092142,7477,DTXSID8025751,DTXCID805751,DSSTox_Low,2-Nitroethanol,625-48-9,Single Compound,,OCC[N+]([O-])=O,"InChI=1S/C2H5NO3/c4-2-1-3(5)6/h4H,1-2H2
AuxInfo=1/0/N:3,2,4,1,5,6/E:(5,6)/CRV:3.5/rA:6OCCN+OO-/rB:s1;s2;s3;d4;s4;/rC:;0,-1.5425,0;1.3341,-2.3117,0;2.6722,-1.5425,0;4.0064,-2.3117,0;2.6722,0,0;
",KIPMDPDAFINLIV-UHFFFAOYSA-N,C2H5NO3,91.066,OCC[N+]([O-])=O,20170228
DTXRID106092143,7478,DTXSID20902431,DTXCID30834658,Incomplete,NoName_1674,NOCAS_902431,Single Compound,,OC(=O)CN=O,"InChI=1S/C2H3NO3/c4-2(5)1-3-6/h1H2,(H,4,5)
AuxInfo=1/1/N:3,2,4,1,6,5/E:(4,5)/rA:6OCCNOO/rB:s1;s2;s3;d4;d2;/rC:2.3115,-.0015,0;1.5415,-1.3351,0;2.3115,-2.6688,0;1.5415,-4.0025,0;2.3115,-5.3361,0;.0015,-1.3351,0;
",RMZNXRYIFGTWPF-UHFFFAOYSA-N,C2H3NO3,89.05,OC(=O)CN=O,20180702
DTXRID806092144,7486,DTXSID6026824,DTXCID406824,DSSTox_Low,1-Butanethiol,109-79-5,Single Compound,,CCCCS,"InChI=1S/C4H10S/c1-2-3-4-5/h5H,2-4H2,1H3
AuxInfo=1/0/N:4,3,2,1,5/rA:5CCCCS/rB:s1;s2;s3;s1;/rC:1.3422,0,0;2.6789,-.7829,0;4.0051,0,0;5.3259,-.7829,0;0,-.7829,0;
",WQAQPCDUOCURKW-UHFFFAOYSA-N,C4H10S,90.18,CCCCS,20170228
DTXRID506092145,7487,DTXSID0026418,DTXCID906418,DSSTox_Low,t-Butyl mercaptan,75-66-1,Single Compound,,CC(C)(C)S,"InChI=1S/C4H10S/c1-4(2,3)5/h5H,1-3H3
AuxInfo=1/0/N:1,3,5,2,4/E:(1,2,3)/rA:5CCCSC/rB:s1;s2;s2;s2;/rC:.5566,0,0;1.3379,-1.3379,0;2.657,-.5754,0;0,-2.1192,0;2.1005,-2.6758,0;
",WMXCDAVJEZZYLT-UHFFFAOYSA-N,C4H10S,90.18,CC(C)(C)S,20180308
DTXRID206092146,7488,DTXSID90202556,DTXCID20125047,Public_Medium,Malonaldehyde,542-78-9,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,O=CCC=O,"InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2
AuxInfo=1/0/N:3,4,5,1,2/E:(2,3)(4,5)/rA:5OOCCC/rB:;;d1s3;d2s3;/rC:3.08,.8624,0;8.4149,.8624,0;5.7475,.8624,0;4.4137,.0924,0;7.0812,.0924,0;
",WSMYVTOQOOLQHP-UHFFFAOYSA-N,C3H4O2,72.063,O=CCC=O,20170228
DTXRID906092147,7489,DTXSID5024182,DTXCID804182,DSSTox_High,2-Methoxyethanol,109-86-4,Single Compound,,COCCO,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3
AuxInfo=1/0/N:1,4,3,5,2/rA:5COCCO/rB:s1;s2;s3;s4;/rC:4.6244,-2.6729,0;3.0845,-2.6729,0;2.303,-1.3364,0;.763,-1.3364,0;;
",XNWFRZJHXBZDAG-UHFFFAOYSA-N,C3H8O2,76.095,COCCO,20170228
DTXRID606092148,7490,DTXSID0039229,DTXCID8028,DSSTox_High,Acrylic acid,79-10-7,Single Compound,,OC(=O)C=C,"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)
AuxInfo=1/1/N:5,4,2,1,3/E:(4,5)/rA:5OCOCC/rB:s1;d2;s2;d4;/rC:5.2251,-3.0149,0;3.8921,-2.2463,0;3.8921,-.705,0;2.5549,-3.0149,0;1.2221,-2.2463,0;
",NIXOWILDQLNWCW-UHFFFAOYSA-N,C3H4O2,72.063,OC(=O)C=C,20170228
DTXRID306092149,7491,DTXSID8025961,DTXCID505961,DSSTox_Low,Propionic acid,79-09-4,Single Compound,,CCC(O)=O,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)
AuxInfo=1/1/N:5,4,2,1,3/E:(4,5)/rA:5OCOCC/rB:d1;s2;s2;s4;/rC:2.6701,0,0;2.6701,-1.5412,0;4.0032,-2.3098,0;1.3331,-2.3098,0;0,-1.5412,0;
",XBDQKXXYIPTUBI-UHFFFAOYSA-N,C3H6O2,74.079,CCC(O)=O,20170228
DTXRID606092150,7492,DTXSID6060050,DTXCID1040532,Public_High,2-Propynoic acid,471-25-0,Single Compound,SRS/ChemID matched; SRS trust index 3,OC(=O)C#C,"InChI=1S/C3H2O2/c1-2-3(4)5/h1H,(H,4,5)
AuxInfo=1/1/N:4,3,1,2,5/E:(4,5)/rA:5COCCO/rB:d1;s1;t3;s1;/rC:1.54,0,0;2.31,1.3337,0;2.31,-1.3337,0;3.08,-2.6673,0;;
",UORVCLMRJXCDCP-UHFFFAOYSA-N,C3H2O2,70.047,OC(=O)C#C,20170228
DTXRID306092151,7493,DTXSID30184403,DTXCID00106894,Public_Medium,"Hydroperoxide, 1-methylethyl",3031-75-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CC(C)OO,"InChI=1S/C3H8O2/c1-3(2)5-4/h3-4H,1-2H3
AuxInfo=1/0/N:4,5,3,2,1/E:(1,2)/rA:5OOCCC/rB:s1;s1;s3;s3;/rC:5.7475,1.1551,0;7.0812,.3851,0;4.4137,.3851,0;3.08,1.1551,0;4.4137,-1.1551,0;
",SGJUFIMCHSLMRJ-UHFFFAOYSA-N,C3H8O2,76.095,CC(C)OO,20170228
DTXRID006092152,7494,DTXSID80902432,DTXCID20871299,Incomplete,NoName_1675,NOCAS_902432,Single Compound,,CCS(O)=O,"InChI=1/C2H6O2S/c1-2-5(3)4/h2H2,1H3,(H,3,4)
AuxInfo=1/1/N:5,4,2,3,1/E:(3,4)/rA:5SOOCC/rB:d1;s1;s1;s4;/rC:2.31,-1.3347,0;3.85,-1.3347,0;1.54,-2.6684,0;1.54,-.0011,0;0,-.0011,0;
",RQIFXTOWUNAUJC-UHFFFAOYNA-N,C2H6O2S,94.13,CCS(O)=O,20180702
DTXRID706092153,7495,DTXSID30782721,DTXCID20733464,Public_Low,Ethaneseleninic acid,28270-69-1,Single Compound,,CC[Se](O)=O,"InChI=1S/C2H6O2Se/c1-2-5(3)4/h2H2,1H3,(H,3,4)
AuxInfo=1/1/N:5,4,2,3,1/E:(3,4)/rA:5SeOOCC/rB:s1;d1;s1;s4;/rC:5.2407,.3851,0;3.9069,1.1551,0;5.2407,-1.1551,0;6.5744,1.1551,0;7.9081,.3851,0;
",RRMJOCYQIDRYEY-UHFFFAOYSA-N,C2H6O2Se,141.039,CC[Se](O)=O,20170228
DTXRID406092154,7498,DTXSID00186499,DTXCID60108990,Public_Medium,Dimethylphosphinic acid,3283-12-3,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CP(C)(O)=O,"InChI=1S/C2H7O2P/c1-5(2,3)4/h1-2H3,(H,3,4)
AuxInfo=1/1/N:4,5,2,3,1/E:(1,2)(3,4)/rA:5POOCC/rB:s1;d1;s1;s1;/rC:7.1182,0,0;9.2689,1.2419,0;8.3599,-2.1508,0;4.9674,-1.2419,0;5.8763,2.1508,0;
",GOJNABIZVJCYFL-UHFFFAOYSA-N,C2H7O2P,94.05,CP(C)(O)=O,20170228
DTXRID106092155,7499,DTXSID8026141,DTXCID406141,DSSTox_High,Thioglycolic acid,68-11-1,Single Compound,,OC(=O)CS,"InChI=1S/C2H4O2S/c3-2(4)1-5/h5H,1H2,(H,3,4)
AuxInfo=1/1/N:4,2,1,3,5/E:(3,4)/rA:5OCOCS/rB:d1;s2;s2;s4;/rC:2.6663,0,0;2.6663,-1.539,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",CWERGRDVMFNCDR-UHFFFAOYSA-N,C2H4O2S,92.11,OC(=O)CS,20170228
DTXRID806092156,7500,DTXSID4020901,DTXCID20901,DSSTox_Low,Chloroacetic acid,79-11-8,Single Compound,,OC(=O)CCl,"InChI=1S/C2H3ClO2/c3-1-2(4)5/h1H2,(H,4,5)
AuxInfo=1/1/N:4,2,5,1,3/E:(4,5)/rA:5OCOCCl/rB:s1;d2;s2;s4;/rC:3.9974,-2.3065,0;2.6663,-1.539,0;2.6663,0,0;1.3312,-2.3065,0;0,-1.539,0;
",FOCAUTSVDIKZOP-UHFFFAOYSA-N,C2H3ClO2,94.49,OC(=O)CCl,20180724
DTXRID506092157,7501,DTXSID0041981,DTXCID8021981,DSSTox_Low,Fluoroacetic acid,144-49-0,Single Compound,,OC(=O)CF,"InChI=1S/C2H3FO2/c3-1-2(4)5/h1H2,(H,4,5)
AuxInfo=1/1/N:5,1,4,2,3/E:(4,5)/rA:5COOFC/rB:d1;s1;;s1s4;/rC:2.6582,-1.54,0;2.6582,0,0;3.9793,-2.304,0;0,-1.54,0;1.3211,-2.304,0;
",QEWYKACRFQMRMB-UHFFFAOYSA-N,C2H3FO2,78.042,OC(=O)CF,20170228
DTXRID206092158,7502,DTXSID5025445,DTXCID505445,DSSTox_Low,Iodoacetic acid,64-69-7,Single Compound,,OC(=O)CI,"InChI=1S/C2H3IO2/c3-1-2(4)5/h1H2,(H,4,5)
AuxInfo=1/1/N:4,2,5,1,3/E:(4,5)/rA:5OCOCI/rB:d1;s2;s2;s4;/rC:2.6663,0,0;2.6663,-1.539,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",JDNTWHVOXJZDSN-UHFFFAOYSA-N,C2H3IO2,185.948,OC(=O)CI,20170228
DTXRID906092159,7503,DTXSID7021495,DTXCID601495,DSSTox_Low,Bromoacetic acid,79-08-3,Single Compound,,OC(=O)CBr,"InChI=1S/C2H3BrO2/c3-1-2(4)5/h1H2,(H,4,5)
AuxInfo=1/1/N:4,2,5,1,3/E:(4,5)/rA:5OCOCBr/rB:d1;s2;s2;s4;/rC:2.6663,0,0;2.6663,-1.539,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",KDPAWGWELVVRCH-UHFFFAOYSA-N,C2H3BrO2,138.948,OC(=O)CBr,20170228
DTXRID206092160,7504,DTXSID00596074,DTXCID40546836,Public_Low,Phosphanylacetic acid,2617-38-1,Single Compound,,OC(=O)CP,"InChI=1S/C2H5O2P/c3-2(4)1-5/h1,5H2,(H,3,4)
AuxInfo=1/1/N:4,5,2,3,1/E:(3,4)/rA:5POOCC/rB:;;s1;s2d3s4;/rC:7.9081,.3851,0;3.9069,1.1551,0;5.2407,-1.1551,0;6.5744,1.1551,0;5.2407,.3851,0;
",YKJZFNRWSLHRAG-UHFFFAOYSA-N,C2H5O2P,92.034,OC(=O)CP,20170228
DTXRID906092161,7505,DTXSID8026141,DTXCID406141,DSSTox_High,Thioglycolic acid,68-11-1,Single Compound,,OC(=O)CS,"InChI=1S/C2H4O2S/c3-2(4)1-5/h5H,1H2,(H,3,4)
AuxInfo=1/1/N:4,2,1,3,5/E:(3,4)/rA:5OCOCS/rB:d1;s2;s2;s4;/rC:2.6663,0,0;2.6663,-1.539,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",CWERGRDVMFNCDR-UHFFFAOYSA-N,C2H4O2S,92.11,OC(=O)CS,20170228
DTXRID606092162,7506,DTXSID1021740,DTXCID701740,DSSTox_Low,1-Butanol,71-36-3,Single Compound,,CCCCO,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3
AuxInfo=1/0/N:1,2,3,4,5/rA:5CCCCO/rB:s1;s2;s3;s4;/rC:0,-.7686,0;1.3345,0,0;2.669,-.7686,0;4.0034,0,0;5.3378,-.7686,0;
",LRHPLDYGYMQRHN-UHFFFAOYSA-N,C4H10O,74.123,CCCCO,20170228
DTXRID306092163,7508,DTXSID8020204,DTXCID40204,DSSTox_Low,tert-Butyl alcohol,75-65-0,Single Compound,,CC(C)(C)O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3
AuxInfo=1/0/N:2,3,4,1,5/E:(1,2,3)/rA:5CCCCO/rB:s1;s1;s1;s1;/rC:1.54,-1.54,0;1.54,-3.08,0;0,-1.54,0;1.54,0,0;3.08,-1.54,0;
",DKGAVHZHDRPRBM-UHFFFAOYSA-N,C4H10O,74.123,CC(C)(C)O,20170228
DTXRID006092164,7509,DTXSID4024989,DTXCID204989,DSSTox_Low,"2,2-Dichloroethanol",598-38-9,Single Compound,,OCC(Cl)Cl,"InChI=1S/C2H4Cl2O/c3-2(4)1-5/h2,5H,1H2
AuxInfo=1/0/N:4,1,2,3,5/E:(3,4)/rA:5CClClCO/rB:s1;s1;s1;s4;/rC:2.6663,-1.539,0;3.9974,-2.3065,0;2.6663,0,0;1.3312,-2.3065,0;0,-1.539,0;
",IDJOCJAIQSKSOP-UHFFFAOYSA-N,C2H4Cl2O,114.95,OCC(Cl)Cl,20170228
DTXRID706092165,7512,DTXSID1025853,DTXCID805853,DSSTox_Low,Peracetic acid,79-21-0,Single Compound,,CC(=O)OO,"InChI=1S/C2H4O3/c1-2(3)5-4/h4H,1H3
AuxInfo=1/0/N:5,2,1,4,3/rA:5OCOOC/rB:d1;s2;s3;s2;/rC:2.6722,0,0;2.6722,-1.5424,0;1.3341,-2.3116,0;0,-1.5424,0;4.0063,-2.3116,0;
",KFSLWBXXFJQRDL-UHFFFAOYSA-N,C2H4O3,76.051,CC(=O)OO,20170228
DTXRID406092166,7513,DTXSID5021594,DTXCID401594,DSSTox_Low,Glyoxylic acid,298-12-4,Single Compound,,OC(=O)C=O,"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)
AuxInfo=1/1/N:4,2,5,1,3/E:(4,5)/rA:5OCOCO/rB:d1;s2;s2;d4;/rC:2.6663,0,0;2.6663,-1.539,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",HHLFWLYXYJOTON-UHFFFAOYSA-N,C2H2O3,74.035,OC(=O)C=O,20170927
DTXRID106092167,7514,DTXSID0025363,DTXCID105363,DSSTox_High,Glycolic acid,79-14-1,Single Compound,,OCC(O)=O,"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)
AuxInfo=1/1/N:4,1,5,2,3/E:(4,5)/rA:5COOCO/rB:d1;s1;s1;s4;/rC:2.6663,-1.539,0;2.6663,0,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",AEMRFAOFKBGASW-UHFFFAOYSA-N,C2H4O3,76.051,OCC(O)=O,20180131
DTXRID806092168,7515,DTXSID0025363,DTXCID105363,DSSTox_High,Glycolic acid,79-14-1,Single Compound,,OCC(O)=O,"InChI=1S/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)
AuxInfo=1/1/N:4,1,5,2,3/E:(4,5)/rA:5COOCO/rB:d1;s1;s1;s4;/rC:2.6663,-1.539,0;2.6663,0,0;3.9974,-2.3065,0;1.3312,-2.3065,0;0,-1.539,0;
",AEMRFAOFKBGASW-UHFFFAOYSA-N,C2H4O3,76.051,OCC(O)=O,20180131
DTXRID506092169,7518,DTXSID6021907,DTXCID701907,DSSTox_Low,Propanedinitrile,109-77-3,Single Compound,,N#CCC#N,"InChI=1S/C3H2N2/c4-2-1-3-5/h1H2
AuxInfo=1/0/N:3,2,4,1,5/E:(2,3)(4,5)/rA:5NCCCN/rB:t1;s2;s3;t4;/rC:;1.3345,-.774,0;2.669,-1.5426,0;4.0035,-.774,0;5.338,0,0;
",CUONGYYJJVDODC-UHFFFAOYSA-N,C3H2N2,66.063,N#CCC#N,20170228
DTXRID806092170,7534,DTXSID40902433,DTXCID601330650,Incomplete,NoName_1676,NOCAS_902433,Single Compound,,ONCN=O,"InChI=1S/CH4N2O2/c4-2-1-3-5/h2,4H,1H2
AuxInfo=1/0/N:2,3,1,4,5/rA:5NCNOO/rB:s1;s2;s3;d1;/rC:1.5419,.0005,0;2.3119,-1.3332,0;3.8519,-1.3332,0;4.6219,-2.6669,0;.0019,.0005,0;
",STEXHDFRCHYECK-UHFFFAOYSA-N,CH4N2O2,76.055,ONCN=O,20180702
DTXRID506092171,7535,DTXSID9020879,DTXCID90879,DSSTox_Low,Methylnitramine,598-57-2,Single Compound,,CN[N+]([O-])=O,"InChI=1S/CH4N2O2/c1-2-3(4)5/h2H,1H3
AuxInfo=1/0/N:1,2,3,4,5/E:(4,5)/CRV:3.5/rA:5CNN+OO-/rB:s1;s2;d3;s3;/rC:0,-1.5412,0;1.3331,-2.3098,0;2.6701,-1.5412,0;2.6701,0,0;4.0032,-2.3098,0;
",ARCZSDSOONGBRX-UHFFFAOYSA-N,CH4N2O2,76.055,CN[N+]([O-])=O,20170228
DTXRID206092172,7536,DTXSID1060508,DTXCID4042701,Public_High,"Acetamide, 2-amino-",598-41-4,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC(N)=O,"InChI=1S/C2H6N2O/c3-1-2(4)5/h1,3H2,(H2,4,5)
AuxInfo=1/1/N:4,2,5,3,1/rA:5OCNCN/rB:d1;s2;s2;s4;/rC:3.85,-1.3337,0;2.31,-1.3337,0;1.54,-2.6673,0;1.54,0,0;;
",BEBCJVAWIBVWNZ-UHFFFAOYSA-N,C2H6N2O,74.083,NCC(N)=O,20170228
DTXRID906092173,7558,DTXSID50791451,DTXCID40742194,Public_Low,3-Aminopropane-1-selenol,67354-89-6,Single Compound,,NCCC[SeH],"InChI=1S/C3H9NSe/c4-2-1-3-5/h5H,1-4H2
AuxInfo=1/0/N:3,4,5,2,1/rA:5SeNCCC/rB:;;s2s3;s1s3;/rC:9.2424,.0924,0;3.9072,.0924,0;6.5749,.0924,0;5.2411,.8625,0;7.9087,.8625,0;
",GBWLSWUOPMNOPN-UHFFFAOYSA-N,C3H9NSe,138.083,NCCC[SeH],20170228
DTXRID606092174,7559,DTXSID00902434,DTXCID301330651,Incomplete,NoName_1677,NOCAS_902434,Single Compound,,CC([SeH])CN,"InChI=1/C3H9NSe/c1-3(5)2-4/h3,5H,2,4H2,1H3
AuxInfo=1/0/N:4,2,3,1,5/rA:5NCCCSe/rB:s1;s2;s3;s3;/rC:1.5404,-.0014,0;2.3104,-1.3351,0;1.5404,-2.6688,0;2.3104,-4.0025,0;.0004,-2.6688,0;
",JUELHOGPBBVZDV-UHFFFAOYNA-N,C3H9NSe,138.083,CC([SeH])CN,20180702
DTXRID306092175,7561,DTXSID50143431,DTXCID1065922,Public_Medium,"Ethanethiol, 2-(methylamino)-",10061-40-2,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CNCCS,"InChI=1S/C3H9NS/c1-4-2-3-5/h4-5H,2-3H2,1H3
AuxInfo=1/0/N:5,3,4,2,1/rA:5SNCCC/rB:;s2;s1s3;s2;/rC:13.5709,1.3909,0;7.1182,.149,0;9.2689,1.3909,0;11.4201,.149,0;4.9674,1.3909,0;
",NZSNWIOVGALACV-UHFFFAOYSA-N,C3H9NS,91.17,CNCCS,20170228
DTXRID006092176,7562,DTXSID9020667,DTXCID90667,DSSTox_High,Glycine,56-40-6,Single Compound,,NCC(O)=O,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)
AuxInfo=1/1/N:5,1,4,2,3/E:(4,5)/rA:5COONC/rB:d1;s1;;s1s4;/rC:2.7073,-1.5424,0;2.7073,0,0;4.0589,-2.3298,0;0,-1.5221,0;1.3719,-2.3094,0;
",DHMQDGOQFOQNFH-UHFFFAOYSA-N,C2H5NO2,75.067,NCC(O)=O,20170228
DTXRID706092177,7564,DTXSID7022546,DTXCID802546,DSSTox_Low,Acetohydroxamic acid,546-88-3,Single Compound,,CC(=O)NO,"InChI=1S/C2H5NO2/c1-2(4)3-5/h5H,1H3,(H,3,4)
AuxInfo=1/1/N:1,2,4,3,5/rA:5CCONO/rB:s1;d2;s2;s4;/rC:4.0063,-2.3116,0;2.6722,-1.5424,0;2.6722,0,0;1.3341,-2.3116,0;0,-1.5424,0;
",RRUDCFGSUDOHDG-UHFFFAOYSA-N,C2H5NO2,75.067,CC(=O)NO,20170228
DTXRID406092178,7565,DTXSID9020667,DTXCID90667,DSSTox_High,Glycine,56-40-6,Single Compound,,NCC(O)=O,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)
AuxInfo=1/1/N:5,1,4,2,3/E:(4,5)/rA:5COONC/rB:d1;s1;;s1s4;/rC:2.7073,-1.5424,0;2.7073,0,0;4.0589,-2.3298,0;0,-1.5221,0;1.3719,-2.3094,0;
",DHMQDGOQFOQNFH-UHFFFAOYSA-N,C2H5NO2,75.067,NCC(O)=O,20170228
DTXRID106092179,7567,DTXSID3062865,DTXCID7038363,Public_High,Methanesulfonamide,3144-09-0,Single Compound,SRS/ChemID matched; SRS trust index 3,CS(N)(=O)=O,"InChI=1S/CH5NO2S/c1-5(2,3)4/h1H3,(H2,2,3,4)
AuxInfo=1/1/N:5,4,2,3,1/E:(3,4)/CRV:5.6/rA:5SOONC/rB:d1;d1;s1;s1;/rC:1.54,0,0;1.54,-1.54,0;1.54,1.54,0;3.08,0,0;;
",HNQIVZYLYMDVSB-UHFFFAOYSA-N,CH5NO2S,95.12,CS(N)(=O)=O,20170228
DTXRID406092180,7573,DTXSID60902435,DTXCID001330652,Incomplete,NoName_1678,NOCAS_902435,Single Compound,,C[N+](C)(C)O,"InChI=1S/C3H10NO/c1-4(2,3)5/h5H,1-3H3/q+1
AuxInfo=1/0/N:3,4,5,2,1/E:(1,2,3)/CRV:4+1/rA:5ON+CCC/rB:s1;s2;s2;s2;/rC:1.54,-3.08,0;1.54,-1.54,0;1.54,0,0;3.08,-1.54,0;0,-1.54,0;
",LGHYUXIXXNHKSE-UHFFFAOYSA-N,C3H10NO,76.118,C[N+](C)(C)O,20180702
DTXRID106092181,7574,DTXSID30226711,DTXCID60149202,Public_Medium,2-Mercaptoacetamide,758-08-7,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC(=O)CS,"InChI=1S/C2H5NOS/c3-2(4)1-5/h5H,1H2,(H2,3,4)
AuxInfo=1/1/N:4,5,3,2,1/rA:5SONCC/rB:;;s1;d2s3s4;/rC:3.9069,-.0924,0;6.5744,-1.6324,0;7.9081,.6776,0;5.2407,.6776,0;6.5744,-.0924,0;
",GYXHHICIFZSKKZ-UHFFFAOYSA-N,C2H5NOS,91.13,NC(=O)CS,20170228
DTXRID806092182,7575,DTXSID5024633,DTXCID704633,DSSTox_Low,N-Bromoacetamide,79-15-2,Single Compound,,CC(=O)NBr,"InChI=1S/C2H4BrNO/c1-2(5)4-3/h1H3,(H,4,5)
AuxInfo=1/1/N:1,2,5,4,3/rA:5CCONBr/rB:s1;d2;s2;s4;/rC:4.0063,-2.3116,0;2.6722,-1.5424,0;2.6722,0,0;1.3341,-2.3116,0;0,-1.5424,0;
",VBTQNRFWXBXZQR-UHFFFAOYSA-N,C2H4BrNO,137.964,CC(=O)NBr,20170228
DTXRID506092183,7577,DTXSID5075280,DTXCID9037876,Public_High,1H-Tetrazole,288-94-8,Single Compound,SRS/ChemID matched; SRS trust index 1,N1C=NN=N1,"InChI=1S/CH2N4/c1-2-4-5-3-1/h1H,(H,2,3,4,5)
AuxInfo=1/1/N:4,3,5,2,1/E:(2,3)(4,5)/rA:5NNNCN/rB:d1;s2;d3;s1s4;/rC:1.0599,2.08,0;2.3057,1.1749,0;1.8299,-.2899,0;.2899,-.2899,0;-.1861,1.1749,0;
",KJUGUADJHNHALS-UHFFFAOYSA-N,CH2N4,70.055,N1C=NN=N1,20170228
DTXRID206092184,7581,DTXSID2059774,DTXCID4037873,Public_High,Pyrazole,288-13-1,Single Compound,SRS/ChemID matched; SRS trust index 3,N1C=CC=N1,"InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)
AuxInfo=1/1/N:1,2,5,3,4/E:(2,3)(4,5)/rA:5CCNNC/rB:s1;d2;s3;d1s4;/rC:1.0599,2.08,0;2.3057,1.1749,0;1.8299,-.2899,0;.2899,-.2899,0;-.1861,1.1749,0;
",WTKZEGDFNFYCGP-UHFFFAOYSA-N,C3H4N2,68.079,N1C=CC=N1,20170228
DTXRID906092185,7583,DTXSID2029616,DTXCID809616,DSSTox_Low,Imidazole,288-32-4,Single Compound,,N1C=CN=C1,"InChI=1S/C3H4N2/c1-2-5-3-4-1/h1-3H,(H,4,5)
AuxInfo=1/1/N:4,5,3,1,2/E:(1,2)(4,5)/rA:5NNCCC/rB:;d1s2;s1;s2d4;/rC:2.3524,-1.2599,0;0,-2.0174,0;1.4625,-2.4999,0;1.4625,0,0;0,-.4825,0;
",RAXXELZNTBOGNW-UHFFFAOYSA-N,C3H4N2,68.079,N1C=CN=C1,20180724
DTXRID606092186,7589,DTXSID5021910,DTXCID201910,DSSTox_Low,Pyrrole,109-97-7,Single Compound,,N1C=CC=C1,"InChI=1S/C4H5N/c1-2-4-5-3-1/h1-5H
AuxInfo=1/0/N:3,4,2,5,1/E:(1,2)(3,4)/rA:5NCCCC/rB:s1;d2;s3;s1d4;/rC:2.0163,0,0;2.4923,-1.4654,0;1.2462,-2.3702,0;0,-1.4654,0;.476,0,0;
",KAESVJOAVNADME-UHFFFAOYSA-N,C4H5N,67.091,N1C=CC=C1,20170920
